アポロソニック,Big Brown,Boundary,Danzig,Northern Dancer
,,,,Pas de Nom
,,,Edge,Damascus
,,,,Ponte Vecchio
,,Mien,Nureyev,Northern Dancer
,,,,Special
,,,Miasma,Lear Fan
,,,,Syrian Circle
,Purely Surprized,Pure Prize,Storm Cat,Storm Bird
,,,,Terlingua
,,,Heavenly Prize,Seeking the Gold
,,,,Oh What a Dance
,,Raise the Prize,Prized,Kris S.
,,,,My Turbulent Miss
,,,Raised Clean,Raise a Man
,,,,Song of Nashua
キタノオペラ,グランドオペラ,Nijinsky,Northern Dancer,Nearctic
,,,,Natalma
,,,Flaming Page,Bull Page
,,,,Flaring Top
,,Glorious Song,Halo,Hail to Reason
,,,,Cosmah
,,,Ballade,Herbager
,,,,Miss Swapsco
,デーエスローマン,ブレイヴェストローマン,Never Bend,Nasrullah
,,,,Lalun
,,,Roman Song,Roman
,,,,Quiz Song
,,ヒノデガール,イエローゴッド,Red God
,,,,Sally Deans
,,,ルウーナ,テューダーペリオッド
,,,,ボストホマレ
