スズカコーズウェイ,Giant's Causeway,Storm Cat,Storm Bird,Northern Dancer
,,,,South Ocean
,,,Terlingua,Secretariat
,,,,Crimson Saint
,,Mariah's Storm,Rahy,Blushing Groom
,,,,Glorious Song
,,,イメンス,Roberto
,,,,Imsodear
,フレンチリヴィエラ,フレンチデピュティ,Deputy Minister,Vice Regent
,,,,Mint Copy
,,,Mitterand,Hold Your Peace
,,,,Laredo Lass
,,Actinella,Seattle Slew,Bold Reasoning
,,,,My Charmer
,,,Aerturas,マナード
,,,,Amiel
ユアカラー,ジェイドロバリー,Mr. Prospector,Raise a Native,Native Dancer
,,,,Raise You
,,,Gold Digger,Nashua
,,,,Sequence
,,Number,Nijinsky,Northern Dancer
,,,,Flaming Page
,,,Special,Forli
,,,,Thong
,Fayre,Indian Ridge,Ahonoora,Lorenzaccio
,,,,Helen Nichols
,,,Hillbrow,Swing Easy
,,,,Golden City
,,Felitza,ソヴィエトスター,Nureyev
,,,,Veruschka
,,,Oh So Sharp,Kris
,,,,Oh So Fair
