ゴールドヘイロー,サンデーサイレンス,Halo,Hail to Reason,Turn-to
,,,,Nothirdchance
,,,Cosmah,Cosmic Bomb
,,,,Almahmoud
,,Wishing Well,Understanding,Promised Land
,,,,Pretty Ways
,,,Mountain Flower,Montparnasse
,,,,Edelweiss
,ニアーザゴールド,Seeking the Gold,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,Con Game,Buckpasser
,,,,Broadway
,,ニヤー,Northern Dancer,Nearctic
,,,,Natalma
,,,Far,Forli
,,,,Foreseer
プラントオジジアン,オジジアン,Damascus,Sword Dancer,Sunglow
,,,,Highland Fling
,,,Kerala,My Babu
,,,,Blade of Time
,,Gonfalon,Francis S.,Royal Charger
,,,,Blue Eyed Momo
,,,Grand Splendor,Correlation
,,,,Cequillo
,キクカローバート,Roberto,Hail to Reason,Turn-to
,,,,Nothirdchance
,,,Bramalea,Nashua
,,,,Rarelea
,,Old Grenada,Pronto,Timor
,,,,Prosperina
,,,Fiorita,Princequillo
,,,,Olympia Dell
