"horse_name","percentage"
"Black Polly","0.015625"
"Polymelian","0.009765625"
"Black Queen","0.0068359375"
"Alablue","0.00390625"
"Blue Larkspur","0.03515625"
"Black Servant","0.015625"
"Blossom Time","0.015625"
"Double Time","0.001953125"
"Sir Gallahad","0.03125"
"Virginia L.","0.0009765625"
"Reason to Earn","0.015625"
"Royal Charger","0.033203125"
"Sun Princess","0.0166015625"
"Source Sucree","0.033203125"
"Admiral Drake","0.0166015625"
"Lavendula","0.021484375"
"Blue Swords","0.025390625"
"Flaming Swords","0.0126953125"
"Galla Colors","0.025390625"
"Rouge et Noir","0.0126953125"
"Sailing Home","0.0078125"
"Wait A Bit","0.00390625"
"Espino","0.001953125"
"Negofol","0.0009765625"
"Rose Leaves","0.0166015625"
"Hi-Nelli","0.001953125"
"High Cloud","0.0009765625"
"ラウネラ","0.0009765625"
"Marching Home","0.00390625"
"John P. Grier","0.0078125"
"Whisk Broom","0.0068359375"
"Wonder","0.0029296875"
"Warrior Lass","0.001953125"
"Man o'War","0.0205078125"
"Sweetheart","0.0087890625"
"Poker","0.015625"
"Round Table","0.0078125"
"Princequillo","0.02734375"
"Prince Rose","0.017578125"
"Rose Prince","0.0078125"
"Indolence","0.0078125"
"Cosquilla","0.013671875"
"Papyrus","0.009765625"
"Quick Thought","0.005859375"
"Knights Daughter","0.01171875"
"Sir Cosmo","0.005859375"
"The Boss","0.0029296875"
"Ayn Hali","0.0029296875"
"Feola","0.005859375"
"Friar Marcus","0.00390625"
"Aloe","0.0029296875"
"Glamour","0.0078125"
"Striking","0.00390625"
"War Admiral","0.01171875"
"Brushup","0.0048828125"
"Baby League","0.00390625"
"Bubbling Over","0.001953125"
"La Troienne","0.005859375"
"Fair Charmer","0.015625"
"Jet Action","0.0078125"
"Jet Pilot","0.00390625"
"Blandford","0.0224609375"
"Malva","0.0146484375"
"Black Wave","0.001953125"
"Black Curl","0.0009765625"
"Busher","0.00390625"
"Myrtle Charm","0.0078125"
"Alsab","0.00390625"
"Good Goods","0.001953125"
"Neddie","0.0009765625"
"Brocatelle","0.0009765625"
"Winds Chant","0.001953125"
"Wildair","0.0009765625"
"Eulogy","0.0009765625"
"Crepe Myrtle","0.00390625"
"Equipoise","0.0068359375"
"Pennant","0.0029296875"
"Swinging","0.0029296875"
"Myrtlewood","0.0078125"
"Frizeur","0.00390625"
"Phalaris","0.025390625"
"Scapa Flow","0.0224609375"
"Havresac","0.017578125"
"Catnip","0.015625"
"The Tetrarch","0.013671875"
"Lady Josephine","0.0087890625"
"Fair Play","0.01171875"
"Cicuta","0.0048828125"
"Light Brigade","0.0048828125"
"Adrienne","0.0048828125"
"Sun Briar","0.0107421875"
"Cleopatra","0.001953125"
"Sweep On","0.0009765625"
"Dugout","0.0009765625"
"Somethingroyal","0.03125"
"Prince Palatine","0.005859375"
"Eglantine","0.00390625"
"Gay Crusader","0.0048828125"
"Barrier","0.0029296875"
"Tracery","0.0146484375"
"Miss Matty","0.00390625"
"White Eagle","0.0029296875"
"Mindful","0.001953125"
"Imperatrice","0.015625"
"Caruso","0.0078125"
"Polymelus","0.013671875"
"Pasquita","0.0029296875"
"Sweet Music","0.0029296875"
"Harmonicon","0.0009765625"
"Isette","0.0009765625"
"Cinquepace","0.0078125"
"Brown Bud","0.0029296875"
"Brown Prince","0.0009765625"
"June Rose","0.0009765625"
"Assignation","0.0029296875"
"Teddy","0.03515625"
"Cinq a Sept","0.0009765625"
"Buckpasser","0.015625"
"Tom Fool","0.01171875"
"Menow","0.0078125"
"Pharamond","0.00390625"
"Selene","0.0234375"
"Alcibiades","0.00390625"
"Supremus","0.0009765625"
"Regal Roman","0.0009765625"
"Gaga","0.005859375"
"Bull Dog","0.0263671875"
"Plucky Liege","0.0322265625"
"Alpoise","0.0029296875"
"Laughing Queen","0.0009765625"
"Busanda","0.0078125"
"Mahubah","0.005859375"
"Sweep","0.0068359375"
"Annette K.","0.0009765625"
"Businesslike","0.00390625"
"Helene de Troie","0.001953125"
"Gay Missile","0.015625"
"Sir Gaylord","0.015625"
"Missy Baba","0.0078125"
"My Babu","0.00390625"
"Djebel","0.001953125"
"Tourbillon","0.0048828125"
"Loika","0.0009765625"
"Perfume","0.001953125"
"Badruddin","0.0009765625"
"Uvira","0.00390625"
"Umidwar","0.001953125"
"Uganda","0.0048828125"
"Lady Lawless","0.001953125"
"Son-in-Law","0.0087890625"
"Entanglement","0.0009765625"
"Native Dancer","0.056640625"
"Hour Glass","0.001953125"
"Black Maria","0.001953125"
"Geisha","0.0283203125"
"Miyako","0.013671875"
"La Chica","0.009765625"
"La Grisette","0.00390625"
"Raise You","0.03125"
"Case Ace","0.015625"
"Ajax","0.0126953125"
"Flying Fox","0.00390625"
"Amie","0.00390625"
"Rondeau","0.01171875"
"Bay Ronald","0.009765625"
"Doremi","0.00390625"
"Ultimus","0.0087890625"
"Commando","0.005859375"
"Running Stream","0.0029296875"
"Humanity","0.00390625"
"Voter","0.0029296875"
"Red Cross","0.0009765625"
"Lady Glory","0.015625"
"American Flag","0.0078125"
"Lady Comfey","0.005859375"
"Roi Herode","0.005859375"
"Snoot","0.001953125"
"Beloved","0.0078125"
"Broomstick","0.0068359375"
"Audience","0.0009765625"
"Bill and Coo","0.00390625"
"Helmet","0.0009765625"
"Padula","0.0048828125"
"Segula","0.03515625"
"Johnstown","0.017578125"
"Jamestown","0.0087890625"
"St. James","0.0029296875"
"Mlle. Dazie","0.0029296875"
"La France","0.0087890625"
"Flambette","0.0029296875"
"Sekhmet","0.017578125"
"Sardanapale","0.0166015625"
"Prestige","0.005859375"
"Gemma","0.005859375"
"Prosopopee","0.0087890625"
"Sans Souci","0.0029296875"
"Peroraison","0.0029296875"
"Sequence","0.0234375"
"Count Fleet","0.01171875"
"Reigh Count","0.005859375"
"Sunreigh","0.0029296875"
"Sundridge","0.0107421875"
"Sweet Briar","0.0048828125"
"Contessina","0.0029296875"
"Count Schomberg","0.0009765625"
"Pitti","0.0009765625"
"Quickly","0.005859375"
"Haste","0.0029296875"
"メントナン","0.0009765625"
"Miss Malaprop","0.0009765625"
"Stephanie","0.0029296875"
"Stefan the Great","0.001953125"
"Malachite","0.0009765625"
"Miss Dogwood","0.01171875"
"Spearmint","0.015625"
"Concertina","0.009765625"
"Sweeper","0.0009765625"
"Frizette","0.0009765625"
"What a Pleasure","0.015625"
"Grey Flight","0.015625"
"Mahmoud","0.0341796875"
"Mah Mahal","0.0166015625"
"Gainsborough","0.03125"
"Planetoid","0.0078125"
"Ariel","0.00390625"
"Eternal","0.001953125"
"Adana","0.001953125"
"Tularia","0.015625"
"Tulyar","0.0078125"
"Tehran","0.00390625"
"Bois Roussel","0.001953125"
"Vatout","0.0009765625"
"Stafaralla","0.001953125"
"Solario","0.0126953125"
"Mirawala","0.0009765625"
"Neocracy","0.00390625"
"Harina","0.001953125"
"Athasi","0.0009765625"
"Sun Top","0.0078125"
"Dastur","0.00390625"
"Sun Worship","0.00390625"
"Friar's Daughter","0.0029296875"
"Garron Lass","0.0009765625"
"Sunny Mountain","0.00390625"
"Abbots Trace","0.0078125"
"Abbots Anne","0.0029296875"
"Lysandra","0.001953125"
"Sunny Ridge","0.0009765625"
"Nijinsky","0.015625"
"Northern Dancer","0.0390625"
"Lady Angela","0.025390625"
"Hyperion","0.0380859375"
"Sister Sarah","0.0126953125"
"Natalma","0.01953125"
"Almahmoud","0.009765625"
"Arbitrator","0.0048828125"
"Flaming Page","0.0078125"
"Bull Page","0.00390625"
"Bull Lea","0.0322265625"
"Our Page","0.001953125"
"Occult","0.0009765625"
"Flaring Top","0.00390625"
"Flaming Top","0.001953125"
"Omaha","0.0009765625"
"Firetop","0.0009765625"
"Monarchy","0.015625"
"Orby","0.0009765625"
"Southern Cross","0.0009765625"
"Desmond","0.001953125"
"Lalla Rookh","0.0009765625"
"Cicero","0.001953125"
"Prim Nun","0.0009765625"
"Alope","0.0009765625"
"Cyllene","0.005859375"
"Maid Marian","0.0029296875"
"Bromus","0.0068359375"
"Sainfoin","0.0029296875"
"Cheery","0.0009765625"
"Chaucer","0.015625"
"St. Simon","0.0126953125"
"Canterbury Pilgrim","0.0087890625"
"Anchora","0.0068359375"
"Love Wisely","0.0009765625"
"Eryholme","0.0009765625"
"Rabelais","0.0068359375"
"Satirical","0.0009765625"
"Hors Concours","0.005859375"
"Simona","0.0009765625"
"Carbine","0.005859375"
"Maid of the Mint","0.0048828125"
"Sibola","0.0048828125"
"The Sailor Prince","0.0009765625"
"Saluda","0.0009765625"
"Bayardo","0.01171875"
"Galicia","0.00390625"
"Rosedrop","0.0107421875"
"St. Frusquin","0.0078125"
"Rosaline","0.00390625"
"Serenissima","0.0087890625"
"Minoru","0.00390625"
"Gondolette","0.00390625"
"Rock Sand","0.0078125"
"Topiary","0.0048828125"
"Right-away","0.0009765625"
"Sister Lumley","0.0009765625"
"Sarita","0.005859375"
"Swynford","0.013671875"
"John o'Gaunt","0.00390625"
"Molly Desmond","0.001953125"
"Pretty Polly","0.0009765625"
"Bold Irish","0.015625"
"Fighting Fox","0.009765625"
"Marguerite","0.0048828125"
"Celt","0.001953125"
"Maid of Erin","0.0009765625"
"Fairy Ray","0.001953125"
"Radium","0.001953125"
"Seraph","0.0009765625"
"Erin","0.0078125"
"Transmute","0.00390625"
"Ben Brush","0.0029296875"
"Elf","0.0029296875"
"Traverse","0.005859375"
"Perverse","0.0029296875"
"Rosie O'Grady","0.00390625"
"Hamburg","0.0029296875"
"Hanover","0.0009765625"
"Lady Reel","0.0009765625"
"Cherokee Rose","0.001953125"
"Peter Pan","0.0048828125"
"Royal Rose","0.0009765625"
"Hampton","0.0009765625"
"Black Duchess","0.0009765625"
"Galopin","0.001953125"
"Isoletta","0.0009765625"
"Isabel","0.001953125"
"Trenton","0.0029296875"
"Rosalys","0.0009765625"
"St. Angela","0.0009765625"
"Tristan","0.0009765625"
"Pilgrimage","0.0009765625"
"Mother Siegel","0.0009765625"
"Loved One","0.0009765625"
"Dongola","0.0009765625"
"Eclair","0.015625"
"Ethnarch","0.0078125"
"Le Samaritain","0.0009765625"
"Roxelane","0.0009765625"
"Vahren","0.00390625"
"Bona Vista","0.0009765625"
"Castania","0.0009765625"
"Karenza","0.00390625"
"William the Third","0.001953125"
"Gravity","0.0009765625"
"Cassinia","0.001953125"
"Scene","0.0009765625"
"Black Ray","0.0078125"
"Black Jester","0.00390625"
"Absurdity","0.001953125"
"Melton","0.0009765625"
"Paradoxical","0.0009765625"
"Lady Brilliant","0.00390625"
"Amphion","0.00390625"
"Sierra","0.0029296875"
"Our Lassie","0.001953125"
"Ayrshire","0.0009765625"
"Yours","0.0009765625"
"Dante","0.0234375"
"Rosy Legend","0.01171875"
"Dark Legend","0.0068359375"
"Dark Ronald","0.0048828125"
"Darkie","0.001953125"
"Golden Legend","0.0029296875"
"St. Lucre","0.0009765625"
"Rosy Cheeks","0.005859375"
"St. Just","0.0029296875"
"Justitia","0.0009765625"
"Purity","0.0029296875"
"Gallinule","0.0029296875"
"Sanctimony","0.001953125"
"Clovelly","0.015625"
"Blanche","0.005859375"
"Charles O'Malley","0.00390625"
"Wild Arum","0.00390625"
"Udaipur","0.0078125"
"Black Cherry","0.0009765625"
"Bridaine","0.001953125"
"Gorgos","0.0009765625"
"Bitter Orange","0.0009765625"
"Hush","0.001953125"
"St. Serf","0.0009765625"
"Silent Lady","0.0009765625"
"The Axe","0.015625"
"Blackball","0.0078125"
"Shut Out","0.00390625"
"Goose Egg","0.001953125"
"Chicle","0.0009765625"
"Oval","0.0009765625"
"Big Event","0.00390625"
"Abyssinia","0.015625"
"Abernant","0.0078125"
"Owen Tudor","0.00390625"
"Mary Tudor","0.001953125"
"Anna Bolena","0.0009765625"
"Rustom Mahal","0.00390625"
"Rustom Pasha","0.001953125"
"Cos","0.0009765625"
"Serengeti","0.0078125"
"Big Game","0.00390625"
"Bahram","0.001953125"
"Myrobella","0.001953125"
"Tetratema","0.001953125"
"Dolabella","0.0009765625"
"Mercy","0.00390625"
"Fair Trial","0.0078125"
"Fairway","0.005859375"
"Lady Juror","0.00390625"
"Pip Emma","0.001953125"
"Postmark","0.0009765625"
"Gray Phantom","0.015625"
"Ambiorix","0.0078125"
"Ksar","0.00390625"
"Bruleur","0.001953125"
"Kizil Kourgan","0.001953125"
"Durban","0.001953125"
"Durbar","0.001953125"
"Banshee","0.0009765625"
"Sweet Lavender","0.0087890625"
"Marchetta","0.0029296875"
"Literary Light","0.015625"
"Blue Flare","0.0078125"
"Blue Peter","0.0048828125"
"Fancy Free","0.001953125"
"Celiba","0.0009765625"
"Traffic Light","0.00390625"
"Point Duty","0.001953125"
"Grand Parade","0.0009765625"
"Pinprick","0.0009765625"
"Crimson Satan","0.015625"
"Spy Song","0.0078125"
"Balladier","0.00390625"
"Black Toney","0.005859375"
"Belgravia","0.0029296875"
"Blue Warbler","0.001953125"
"North Star","0.0048828125"
"May Bird","0.0009765625"
"Mata Hari","0.00390625"
"Peter Hastings","0.001953125"
"Nettie Hastings","0.0009765625"
"War Woman","0.001953125"
"Topaz","0.0009765625"
"Papila","0.0078125"
"Requiebro","0.00390625"
"Re-Echo","0.001953125"
"Reverberation","0.0009765625"
"Mabille","0.0009765625"
"Trepadora","0.001953125"
"Vis a Vis","0.0009765625"
"Papalona","0.00390625"
"Papanatas","0.001953125"
"Pippermint","0.0009765625"
"Kouba","0.0009765625"
"Tarumba","0.001953125"
"Val d'Or","0.0009765625"
"Mirabio","0.015625"
"Prince Bio","0.0078125"
"Biologie","0.00390625"
"Bacteriophage","0.001953125"
"Pharmacie","0.0009765625"
"Eponge","0.001953125"
"Cadum","0.0009765625"
"Sea Moss","0.0009765625"
"Mirabella","0.0078125"
"Mat de Cocagne","0.00390625"
"Birikil","0.001953125"
"Biribi","0.0029296875"
"Kill Lady","0.0009765625"
"Fascine","0.001953125"
"Fastnet","0.0009765625"
"Mistigrise","0.0009765625"
"Omphale","0.00390625"
"Brantome","0.001953125"
"Vitamine","0.0009765625"
"Nymphe Dicte","0.001953125"
"ダイオライト","0.0009765625"
"Nanaia","0.0009765625"
"Reverse","0.015625"
"Craig an Eran","0.0068359375"
"Miss Grundy","0.0078125"
"Ballot","0.0068359375"
"Colonial","0.0068359375"
"Iron Maiden","0.00390625"
"Betty Derr","0.001953125"
"Uncle's Lassie","0.0009765625"
"Brighton View","0.015625"
"Tuscany","0.0078125"
"The Rhymer","0.00390625"
"St. Germans","0.0078125"
"Hamoaze","0.005859375"
"Rhythmic","0.001953125"
"Royal Minstrel","0.0009765625"
"Rinkey","0.0009765625"
"Roman Matron","0.00390625"
"Mary Victoria","0.001953125"
"Victorian","0.0009765625"
"Black Betty","0.0009765625"
"Evening Sun","0.0078125"
"Fritz Maisel","0.00390625"
"Little Beans","0.001953125"
"Mirafel","0.0009765625"
"Florhi","0.0009765625"
"Kimesha","0.001953125"
"Mowlee","0.0009765625"
"Kalola","0.0009765625"
"Sundown Rose","0.00390625"
"Dartle","0.001953125"
"Dodge","0.0009765625"
"On Time","0.0009765625"
"Silo Corn","0.001953125"
"Jim Daisy","0.0009765625"
"Corn Spirit","0.0009765625"
"Doctrine","0.0009765625"
"Sunstar","0.0078125"
"Doris","0.001953125"
"Maid of the Mist","0.00390625"
"Sceptre","0.0009765625"
"Comic Song","0.00390625"
"Marco","0.0009765625"
"Hettie Sorrel","0.0009765625"
"Laveno","0.001953125"
"Padua","0.001953125"
"Angelic","0.001953125"
"Vaila","0.00390625"
"Fariman","0.001953125"
"Padilla","0.001953125"
"Hastings","0.001953125"
"Fairy Gold","0.00390625"
"Merry Token","0.0009765625"
"Exalted","0.005859375"
"High Time","0.005859375"
"Noonday","0.0029296875"
"Torpoint","0.001953125"
"Baton Rouge","0.005859375"
"Baton","0.001953125"
"Hainault","0.0009765625"
"Batanoea","0.0009765625"
"Americus Girl","0.0009765625"
"Ambassador","0.0009765625"
"Bobolink","0.0009765625"
"Toggery","0.0009765625"
"La Flambee","0.0009765625"
"Le Pompon","0.001953125"
"Orgueilleuse","0.001953125"
"Florizel","0.001953125"
"Agnostic","0.001953125"
"Le Roi Soleil","0.0009765625"
"Tarporley","0.0009765625"
"Conclusion","0.0009765625"
"Friar's Balsam","0.0009765625"
"Mavourneen","0.0009765625"
"Cerito","0.001953125"
"Lowland Chief","0.0009765625"
"Merry Dance","0.0009765625"
"Musket","0.0009765625"
"Frailty","0.0009765625"
"Thankful Blossom","0.001953125"
"Paradox","0.0009765625"
"The Apple","0.0009765625"
"Bleebok","0.0234375"
"Forteresse","0.01171875"
"Guerriere","0.005859375"
"Ossian","0.001953125"
"Le Sagittaire","0.0009765625"
"Gretna Green","0.0009765625"
"Amazone","0.001953125"
"Ladas","0.001953125"
"Cross Roads","0.0009765625"
"Tenerani","0.015625"
"Bellini","0.0078125"
"Cavaliere d'Arpino","0.00390625"
"Chuette","0.001953125"
"Chute","0.0009765625"
"Bella Minna","0.00390625"
"Bachelor's Double","0.001953125"
"Tredennis","0.0009765625"
"Lady Bawn","0.0009765625"
"Santa Minna","0.001953125"
"Santoi","0.0009765625"
"Minnow","0.0009765625"
"Tofanella","0.0078125"
"Apelle","0.00390625"
"Angelina","0.001953125"
"Seraphine","0.0009765625"
"Try Try Again","0.00390625"
"Cylgad","0.001953125"
"Gadfly","0.0009765625"
"Perseverance","0.001953125"
"Persimmon","0.0009765625"
"Reminiscence","0.0009765625"
"Romanella","0.015625"
"El Greco","0.0078125"
"Gay Gamp","0.00390625"
"Gay Laura","0.0009765625"
"Parasol","0.001953125"
"Cyclamen","0.0009765625"
"Barbara Burrini","0.0078125"
"Marcovil","0.001953125"
"Simonath","0.0009765625"
"Bucolic","0.00390625"
"Buchan","0.005859375"
"Volcanic","0.001953125"
"Corcyra","0.0009765625"
"La Soufriere","0.0009765625"
"Alibhai","0.015625"
"Teresina","0.0078125"
"Roquebrune","0.001953125"
"Orme","0.0009765625"
"Plaisanterie","0.0009765625"
"Blue Tit","0.00390625"
"Wildfowler","0.001953125"
"Tragedy","0.0009765625"
"Petit Bleu","0.001953125"
"Eager","0.0009765625"
"Letterewe","0.0009765625"
"Flower Bed","0.015625"
"Beau Pere","0.0078125"
"Mother in Law","0.001953125"
"Matchmaker","0.0009765625"
"Be Cannie","0.0009765625"
"Cinna","0.00390625"
"Baroness La Fleche","0.001953125"
"La Fleche","0.0009765625"
"Boudoir","0.0078125"
"Kampala","0.00390625"
"Clarissimus","0.0029296875"
"Quintessence","0.0009765625"
"La Soupe","0.001953125"
"Hermosita","0.0009765625"
"Roman","0.015625"
"Buckup","0.0078125"
"Look Up","0.00390625"
"Sweeping Glance","0.001953125"
"Reginella","0.0009765625"
"Traffic Court","0.015625"
"Nassovian","0.0009765625"
"Hemlock","0.0009765625"
"Picton","0.0009765625"
"Bridge of Sighs","0.0009765625"
"His Majesty","0.0009765625"
"Adriana","0.0009765625"
"Traffic","0.0078125"
"Bramble","0.0009765625"
"Roseville","0.0009765625"
"Galliard","0.0009765625"
"Sylvabelle","0.0009765625"
"Meddler","0.0009765625"
"Melba","0.0009765625"
"Eight Thirty","0.015625"
"Pilate","0.0078125"
"Friar Rock","0.0048828125"
"Bend Or","0.0009765625"
"Dame Masham","0.0009765625"
"Herodias","0.00390625"
"Honora","0.001953125"
"Word of Honour","0.0009765625"
"Dinner Time","0.0078125"
"Domino","0.001953125"
"Sundown","0.0009765625"
"Seaplane","0.00390625"
"Bathing Girl","0.001953125"
"Summer Girl","0.0009765625"
"Sun Mixa","0.015625"
"Rosebery","0.0009765625"
"Suicide","0.0009765625"
"Springfield","0.001953125"
"Sanda","0.0009765625"
"Presentation","0.001953125"
"Orion","0.0009765625"
"Dubia","0.0009765625"
"Comixa","0.0078125"
"Colin","0.00390625"
"Emma C.","0.0009765625"
"Pastorella","0.001953125"
"Griselda","0.0009765625"
"The Minx","0.00390625"
"Irish Lad","0.001953125"
"Candlemas","0.0009765625"
"Arrowgrass","0.0009765625"
"Artless","0.001953125"
"Martha","0.0009765625"
"Peace Chance","0.001953125"
"Mother Goose","0.001953125"
"Goofed","0.015625"
"Court Martial","0.0078125"
"Instantaneous","0.00390625"
"Hurry On","0.001953125"
"Tout Suite","0.0009765625"
"Picture","0.001953125"
"Plymstock","0.0009765625"
"Barra","0.0078125"
"Formor","0.00390625"
"Formose","0.001953125"
"Terre Neuve","0.0009765625"
"La Favorite","0.00390625"
"La Bidouze","0.0009765625"
"La Pompadour","0.001953125"
"La Farina","0.0009765625"
"Fly Away","0.0009765625"
"Drone","0.015625"
"Cap and Bells","0.0078125"
"Ghazni","0.00390625"
"Sun Miss","0.001953125"
"Missinaibi","0.0009765625"
"Olmec","0.015625"
"Pago Pago","0.0078125"
"Matrice","0.00390625"
"Masthead","0.001953125"
"Schiaparelli","0.0009765625"
"La Patrice","0.001953125"
"St. Magnus","0.0009765625"
"La Joconde","0.0009765625"
"Pompilia","0.00390625"
"Abbots Fell","0.001953125"
"Felstead","0.0029296875"
"Lady Abbess","0.0009765625"
"Pagan Queen","0.001953125"
"Talking","0.0009765625"
"Certes","0.0009765625"
"Chocolate Beau","0.0078125"
"Beau Max","0.00390625"
"Bee Mac","0.001953125"
"Baba Kenny","0.0009765625"
"Otra","0.00390625"
"Tenez","0.001953125"
"Some More","0.0009765625"
"Noblesse","0.015625"
"Mossborough","0.0078125"
"All Moonshine","0.00390625"
"Bobsleigh","0.001953125"
"Toboggan","0.0009765625"
"Duke's Delight","0.0078125"
"His Grace","0.00390625"
"Early Light","0.00390625"
"Easton","0.001953125"
"Phaona","0.0009765625"
"Sun Mist","0.001953125"
"Soldennis","0.0009765625"
"Silver Mist","0.0009765625"
"Pas de Nom","0.015625"
"Admiral's Voyage","0.0078125"
"Crafty Admiral","0.00390625"
"Admiral's Lady","0.001953125"
"Boola Brook","0.0009765625"
"Olympia Lou","0.00390625"
"Olympia","0.001953125"
"Heliopolis","0.0009765625"
"Miss Dolphin","0.0009765625"
"Louisiana Lou","0.001953125"
"Halcyon","0.0009765625"
"Creole Maid","0.0009765625"
"Petitioner","0.0078125"
"Petition","0.00390625"
"Art Paper","0.001953125"
"Artist's Proof","0.0009765625"
"Quire","0.0009765625"
"Steady Aim","0.00390625"
"Spion Kop","0.0009765625"
"Felkington","0.0009765625"
"Quick Arrow","0.001953125"
"Casterari","0.0009765625"
"Quick Change","0.0009765625"
"Chris Evert","0.015625"
"Swoon's Son","0.0078125"
"The Doge","0.00390625"
"My Auntie","0.001953125"
"Busy American","0.0009765625"
"Babe K.","0.0009765625"
"Swoon","0.00390625"
"Sweep Like","0.001953125"
"Lady Braxted","0.0009765625"
"Sadie Greenock","0.001953125"
"Greenock","0.0009765625"
"Silk Lady","0.0009765625"
"Miss Carmie","0.0078125"
"T.V. Lark","0.00390625"
"Indian Hemp","0.001953125"
"Sabzy","0.0009765625"
"Miss Larksfly","0.001953125"
"Heelfly","0.0009765625"
"Larksnest","0.0009765625"
"Twice Over","0.00390625"
"Ponder","0.001953125"
"Pensive","0.0009765625"
"Miss Rushin","0.0009765625"
"Twosy","0.001953125"
"Two Bob","0.0009765625"
