日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2022/01/30,1東京2,曇,11,根岸S(G3),,16,6,12,13.5,7,6,Ｍ．デム,56,ダ1400,良,**,1:23.7,0.6,**,12-12,34.4-36.9,36.0,480(+4),,,テイエムサウスダン, 
2021/11/21,5東京6,曇,11,霜月S(OP),,16,2,4,21.0,6,9,松岡正海,58,ダ1400,良,**,1:24.5,0.8,**,12-11,35.6-36.1,35.9,476(+2),,,ヘリオス, 
2021/10/30,4阪神7,晴,11,MBS賞スワンS(G2),,18,8,18,45.9,11,14,池添謙一,56,芝1400,良,**,1:21.6,0.9,**,7-6,34.1-35.1,35.5,474(-10),, ,ダノンファンタジー, 
2021/08/08,1函館12,曇,11,エルムS(G3),,14,4,5,14.6,6,8,武豊,57,ダ1700,良,**,1:45.7,1.2,**,13-13-11-9,30.3-38.2,38.1,484(+2),,,スワーヴアラミス, 
2021/07/10,1函館3,小雨,11,マリーンS(OP),,14,8,14,2.5,1,12,ルメール,58,ダ1700,稍,**,1:44.6,0.9,**,2-2-2-2,29.6-38.1,38.9,482(+10),, ,スワーヴアラミス, 
2021/05/05,船橋,小雨,11,かしわ記念(G1),,12,1,1,8.6,3,9,川田将雅,57,ダ1600,稍,**,1:42.4,3.1,**,8-8-7-8,36.3-38.9,41.4,472(-14), , ,カジノフォンテン, 
2021/01/31,1東京2,晴,11,根岸S(G3),,16,3,6,5.0,2,3,ルメール,57,ダ1400,稍,**,1:22.4,0.1,**,8-7,34.4-36.0,35.5,486(+4),, ,レッドルゼル,958.2
2020/12/06,3中京2,晴,11,チャンピオンズC(G1),,16,1,1,36.6,7,8,藤岡佑介,57,ダ1800,良,**,1:50.3,1.0,**,8-10-10-7,36.5-37.0,37.1,482(+6),, ,チュウワウィザード, 
2020/11/14,5東京3,晴,11,東京中日S杯武蔵野S(G3),,16,6,11,2.8,1,5,ルメール,57,ダ1600,良,**,1:35.4,0.4,**,7-8,34.2-36.4,36.1,476(-14),, ,サンライズノヴァ,380.0
2020/08/09,1札幌6,曇,11,エルムS(G3),,14,8,13,3.0,1,1,ルメール,56,ダ1700,良,**,1:43.4,-0.3,**,7-7-7-4,30.3-36.2,35.7,490(+6),, ,(ウェスタールンド),"3,651.1"
2020/07/12,2函館4,曇,11,マリーンS(OP),,14,5,8,3.8,2,1,ルメール,57,ダ1700,良,**,1:43.6,-0.6,**,8-8-8-5,28.8-38.0,37.3,484(+4),, ,(カラクプア),"2,232.2"
2020/03/31,3中山2,曇,11,マーチS(G3),,16,3,5,6.9,3,9,ミナリク,57,ダ1800,稍,**,1:52.7,1.4,**,8-7-8-8,37.0-37.5,38.3,480(+8),, ,スワーヴアラミス, 
2020/02/23,1東京8,晴,11,フェブラリーS(G1),,16,2,4,30.3,10,5,フォーリ,57,ダ1600,良,**,1:36.1,0.9,**,3-3,34.6-36.5,37.0,472(-2),, ,モズアスコット,"1,000.0"
2019/12/01,4中京2,晴,11,チャンピオンズC(G1),,16,1,1,30.0,8,8,マーフィ,57,ダ1800,良,**,1:49.2,0.7,**,10-9-11-11,36.6-35.7,35.6,474(+10),, ,クリソベリル, 
2019/11/09,5東京3,晴,11,東京中日S杯武蔵野S(G3),,16,5,9,17.8,8,2,藤岡佑介,56,ダ1600,良,**,1:34.8,0.2,**,10-8,34.7-36.0,35.5,464(0),, ,ワンダーリーデル,"1,516.6"
2019/09/28,4阪神8,晴,11,シリウスS(G3),,14,2,2,3.5,1,6,ルメール,57,ダ2000,良,**,2:04.1,0.6,**,4-4-4-2,34.5-36.8,37.0,464(-20),, ,ロードゴラッソ, 
2019/08/11,1札幌6,晴,11,エルムS(G3),,14,5,7,12.2,5,6,池添謙一,56,ダ1700,稍,**,1:42.4,0.5,**,4-3-3-2,28.5-37.3,37.4,484(+18),, ,モズアトラクション, 
2019/02/10,2京都6,晴,11,京都記念(G2),,12,8,11,6.3,5,8,和田竜二,55,芝2200,良,**,2:15.2,0.4,**,1-1-1-1,37.2-35.1,35.5,466(+2),, ,ダンビュライト, 
2019/01/05,1中山1,晴,11,日刊スポ賞中山金杯(G3),,16,6,12,6.7,2,5,和田竜二,56,芝2000,良,**,1:59.4,0.2,**,14-14-4-4,35.6-35.5,35.3,464(+10),, ,ウインブライト,410.0
2018/10/21,4京都7,晴,11,菊花賞(G1),,18,7,13,80.2,13,6,和田竜二,57,芝3000,良,**,3:06.7,0.6,**,11-11-12-12,37.2-34.2,34.1,454(+2),, ,フィエールマン, 
2018/09/23,4阪神7,曇,11,神戸新聞杯(G2),,10,5,5,27.4,8,6,和田竜二,56,芝2400,良,**,2:26.5,0.9,**,4-4-5-5,36.7-34.6,35.1,452(+2),, ,ワグネリアン, 
2018/05/27,2東京12,晴,10,東京優駿(G1),,18,1,2,110.0,14,11,内田博幸,57,芝2400,良,**,2:24.4,0.8,**,11-10-9-9,36.0-34.6,34.7,450(-4),, ,ワグネリアン, 
2018/04/15,3中山8,曇,11,皐月賞(G1),,16,1,1,12.3,6,10,内田博幸,57,芝2000,稍,**,2:01.9,1.1,**,8-8-8-7,35.5-37.3,35.8,454(-4),, ,エポカドーロ, 
2018/03/17,1阪神7,晴,11,若葉S(OP),,12,8,12,1.2,1,5,ルメール,56,芝2000,良,**,2:00.5,0.5,**,9-10-10-10,36.0-35.3,34.9,458(+2),,,アイトーン,190.0
2017/12/28,5中山9,晴,11,ホープフルS(G1),,17,4,7,4.2,1,1,Ｃ．デム,55,芝2000,良,**,2:01.4,-0.2,**,15-16-16-9,35.8-36.9,35.5,456(-4),, ,(ジャンダルム),"7,120.4"
2017/11/25,5京都7,晴,11,ラジオN杯京都2歳S(G3),,9,2,2,1.7,1,2,Ｃ．デム,55,芝2000,良,**,2:01.6,0.0,**,3-3-3-3,36.7-34.6,34.2,460(+2),, ,グレイル,"1,309.4"
2017/10/28,4京都8,雨,9,萩S(OP),,7,6,6,2.7,1,1,Ｃ．デム,55,芝1800,重,**,1:49.7,-0.7,**,6-6,35.7-37.2,36.1,458(0),, ,(オーデットエール),"1,616.1"
2017/09/16,4阪神3,雨,2,2歳未勝利,,6,5,5,2.9,2,1,ルメール,54,芝1800,稍,**,1:50.3,-0.1,**,2-2,38.1-33.4,33.3,458(+2),,,(アドマイヤアルバ),500.0
2017/08/06,2新潟4,晴,5,2歳新馬,,10,4,4,13.6,4,2,北村宏司,54,芝1800,良,**,1:50.5,0.1,**,3-4,37.8-32.8,32.6,456(0),, ,ロックディスタウン,280.0
