日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2022/02/02,川崎,晴,11,川崎記念(G1),,13,4,5,55.0,8,11,笹川翼,57,ダ2100,良,**,2:18.6,3.7,**,9-9-11-9,31.1-38.9,41.6,537(+11), , ,チュウワウィザード, 
2021/12/05,6中京2,曇,11,チャンピオンズC(G1),,16,5,10,216.9,16,13,内田博幸,57,ダ1800,良,**,1:52.1,2.4,**,16-16-13-13,36.5-36.0,37.4,526(+3),, ,テーオーケインズ, 
2021/11/03,金沢,晴,10,JBCクラシック(G1),,12,6,8,47.3,7,5,内田博幸,57,ダ2100,良,**,2:14.3,1.2,**,4-4-4-6,0.0-36.0,37.1,523(+1), , ,ミューチャリー,400.0
2021/10/02,5中京8,晴,11,シリウスS(G3),,16,5,9,29.1,10,11,内田博幸,58.5,ダ1900,良,**,1:59.5,2.1,**,12-12-11-10,29.7-38.1,39.3,522(-6),, ,サンライズホープ, 
2021/08/08,1函館12,曇,11,エルムS(G3),,14,2,2,42.8,12,6,団野大成,58,ダ1700,良,**,1:45.2,0.7,**,6-6-5-4,30.3-38.2,38.3,528(+8),, ,スワーヴアラミス, 
2020/06/24,大井,曇,11,帝王賞競走(G1),,14,8,14,21.6,5,6,長岡禎仁,57,ダ2000,重,**,2:06.3,1.0,**,13-13-8-6,37.3-36.4,36.9,520(-1), , ,クリソベリル, 
2020/05/05,船橋,曇,11,かしわ記念(G1),,7,4,4,12.1,5,2,長岡禎仁,57,ダ1600,良,**,1:39.0,0.4,**,5-5-4-4,36.8-36.3,36.0,521(-3), , ,ワイドファラオ,"2,100.0"
2020/02/23,1東京8,晴,11,フェブラリーS(G1),,16,8,15,142.6,16,2,長岡禎仁,57,ダ1600,良,**,1:35.6,0.4,**,9-9,34.6-36.5,35.6,524(+4),, ,モズアスコット,"4,097.2"
2020/01/29,川崎,晴,11,川崎記念(G1),,12,1,1,3.2,2,6,森泰斗,57,ダ2100,不,**,2:15.9,1.8,**,1-1-3-3,29.7-39.0,40.8,520(0), , ,チュウワウィザード, 
2019/12/29,大井,晴,10,東京大賞典競走(G1),,13,2,2,3.4,3,8,御神本訓,57,ダ2000,稍,**,2:08.1,3.2,**,2-2-2-2,36.5-38.7,41.9,520(+3), , ,オメガパフューム, 
2019/11/28,浦和,曇,10,浦和記念(G2),,12,1,1,4.6,2,1,御神本訓,58,ダ2000,重,**,2:05.4,-0.6,**,3-3-1-1,36.8-37.6,37.6,517(+4), , ,(アナザートゥルース),"3,500.0"
2019/03/30,メイダン,晴, ,ドバイワールドC(G1), ,13, ,11, , ,取,モレイラ,57,ダ2000,良, , , , , , , ,計不, , , , 
2019/01/30,川崎,晴,11,川崎記念【指定交流】(G1),,11,2,2,1.2,1,2,福永祐一,57,ダ2100,良,**,2:15.5,0.5,**,4-3-3-2,31.0-39.8,39.9,513(-1), , ,ミツバ,"2,100.0"
2018/12/29,大井,晴,10,東京大賞典競走(G1),,16,1,2,2.8,2,3,福永祐一,57,ダ2000,良,**,2:06.3,0.4,**,5-5-5-5,36.1-39.6,39.4,514(-14), , ,オメガパフューム,"1,600.0"
2018/12/02,4中京2,晴,11,チャンピオンズC(G1),,15,5,8,5.0,2,11,福永祐一,57,ダ1800,良,**,1:51.5,1.4,**,8-8-8-7,37.1-35.9,36.7,528(+10),, ,ルヴァンスレーヴ, 
2018/11/04,5京都2,晴,11,JBCクラシック(G1),,16,4,8,4.2,3,1,福永祐一,57,ダ1900,良,**,1:56.7,-0.1,**,7-8-6-4,30.2-38.1,37.0,518(+10),, ,(オメガパフューム),"9,340.2"
2018/10/03,船橋,曇,11,日本テレビ盃(G2),,12,5,6,1.9,1,1,福永祐一,58,ダ1800,稍,**,1:52.5,-0.4,**,2-2-2-2,38.4-36.6,36.4,508(-4), , ,(アポロケンタッキー),"3,200.0"
2018/06/27,大井,晴,11,帝王賞競走(G1),,15,2,2,2.8,1,2,福永祐一,57,ダ2000,良,**,2:04.3,0.1,**,3-3-3-2,35.1-38.9,38.8,512(+1), , ,ゴールドドリーム,"2,100.0"
2018/03/14,船橋,晴,11,ダイオライト記念(G2),,9,1,1,1.8,1,1,福永祐一,56,ダ2400,稍,**,2:34.8,-0.3,**,1-1-1-1,37.4-40.4,40.4,511(-5), , ,(アポロケンタッキー),"3,200.0"
2018/02/18,1東京8,晴,11,フェブラリーS(G1),,16,1,2,15.4,5,11,福永祐一,57,ダ1600,良,**,1:37.7,1.7,**,2-2,34.1-37.7,39.4,516(0),, ,ノンコノユメ, 
2018/01/31,川崎,晴,11,川崎記念【指定交流】(G1),,10,6,6,2.7,1,1,福永祐一,57,ダ2100,稍,**,2:14.9,-0.2,**,1-1-1-1,31.4-37.1,37.1,516(+5), , ,(アポロケンタッキー),"6,000.0"
