日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/10/30,5新潟7,晴,8,3歳以上1勝クラス,"

",18,3,6,15.2,7,1,"
菅原明良
",55,芝1000,良,"

**

",0:55.4,-0.5,"

**

",1,33.5-32.7,32.7,506(-8),"

","


 
",(ホーキーポーキー),760.0
2021/10/17,5新潟4,曇,10,稲光特別(1勝クラス),"

",17,1,1,29.7,7,9,"
内田博幸
",55,芝1000,重,"

**

",0:57.3,1.2,"

**

",7,33.2-33.7,34.2,514(+10),"

","


 
",マウンテンムスメ, 
2021/10/02,4中山8,晴,8,3歳以上1勝クラス,"

",15,3,5,10.1,5,14,"
三浦皇成
",55,ダ1200,稍,"

**

",1:13.0,1.5,"

**

",2-2,34.9-36.6,38.1,504(+6),"

","


 
",ニシノライトニング, 
2021/03/21,2中京4,小雨,9,4歳以上1勝クラス,"

",18,1,1,9.3,5,3,"
岩田望来
",55,芝1200,不,"

**

",1:11.2,0.3,"

**

",6-4,34.1-36.8,36.5,498(-2),"

","



",グレイトゲイナー,190.0
2021/03/07,2小倉8,曇,7,4歳以上1勝クラス,"

",17,6,12,21.3,8,2,"
菅原明良
",54,芝1200,稍,"

**

",1:09.4,0.0,"

**

",6-6,34.2-35.2,34.9,500(+4),"

","


 
",ストラトスフィア,300.0
2021/02/14,2小倉2,晴,6,4歳以上1勝クラス,"

",17,3,6,19.4,6,12,"
菅原明良
",54,芝1200,良,"

**

",1:08.6,0.4,"

**

",1-1,33.1-35.1,35.5,496(-2),"

","


 
",エーティーメジャー, 
2021/01/24,1中山8,雨,4,4歳以上1勝クラス,"

",16,5,10,30.9,9,3,"
池添謙一
",54,ダ1200,不,"

**

",1:12.2,0.3,"

**

",1-1,34.7-37.2,37.5,498(0),"

","


 
",ダイシンウィット,190.0
2020/12/05,3中京1,晴,5,3歳以上1勝クラス,"

",16,2,3,35.2,11,13,"
柴山雄一
",54,ダ1200,良,"

**

",1:14.0,1.5,"

**

",4-4,35.1-37.4,38.5,498(0),"

","


 
",ロゼキルシュ, 
2020/10/24,4東京5,晴,6,3歳以上1勝クラス,"

",15,1,1,19.4,11,11,"
野中悠太
",53,ダ1400,稍,"

**

",1:26.9,2.5,"

**

",1-1,35.0-37.1,39.6,498(-4),"

","


 
",ガチコ, 
2020/08/16,3新潟2,曇,7,3歳以上1勝クラス,"

",15,7,12,17.9,8,12,"
菅原明良
",50,ダ1800,良,"

**

",1:56.3,3.6,"

**

",2-2-2-2,36.7-38.3,41.8,502(+10),"

","


 
",ギャラクシーソウル, 
2020/06/21,3東京6,晴,7,3歳以上1勝クラス,"

",16,3,5,18.0,5,9,"
菅原明良
",50,ダ1400,稍,"

**

",1:25.7,1.5,"

**

",14-14,34.8-37.2,37.2,492(-4),"

","



",トリッチトラッチ, 
2020/04/11,3中山5,晴,1,3歳未勝利,"

",15,3,5,1.6,1,1,"
三浦皇成
",54,ダ1200,良,"

**

",1:12.3,0.0,"

**

",2-2,34.5-37.8,37.7,496(+6),"

","


 
",(デルマクリスタル),510.0
2020/03/28,3中山1,曇,1,3歳未勝利,"

",16,6,12,2.0,1,2,"
三浦皇成
",54,ダ1200,良,"

**

",1:12.1,0.5,"

**

",3-3,35.0-36.6,36.8,490(-2),"

","


 
",テリオスベル,200.0
2020/03/08,2中山4,雨,4,3歳新馬,"

",16,7,13,8.7,4,2,"
三浦皇成
",54,ダ1200,稍,"

**

",1:13.8,0.7,"

**

",2-2,35.7-37.4,37.9,492(0),"

","


 
",コーリングローリー,240.0
