日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/23,園田,曇,8,C2一,"

",10,2,2,132.0,7,6,"
田野豊三
",54,ダ1400,重,"


 
",1:35.0,2.5,"


 
",6-6-6-5,0.0-40.2,41.9,455(-1),"

 
","


 
",ブラッティーキッド, 
2021/11/02,園田,晴,5,C2三,"

",12,1,1,6.7,3,3,"
田野豊三
",54,ダ1400,良,"

**

",1:33.8,0.4,"

**

",4-3-4-3,0.0-39.8,39.9,456(-5),"

 
","


 
",ビスバルト,15.0
2021/10/20,園田,晴,5,C2三,"

",12,7,9,4.5,2,3,"
田野豊三
",54,ダ1400,良,"

**

",1:33.7,0.2,"

**

",4-4-4-3,0.0-40.4,40.2,461(+1),"

 
","


 
",モズアスカ,15.0
2021/10/01,園田,曇,6,C2二,"

",12,7,9,6.6,4,6,"
下原理
",54,ダ1400,良,"

**

",1:32.4,0.6,"

**

",4-4-3-3,0.0-39.9,40.2,460(-3),"

 
","


 
",イヤーズストレイト, 
2021/09/09,園田,曇,5,C2三,"

",10,5,5,5.8,3,5,"
下原理
",54,ダ1400,重,"

**

",1:31.9,1.4,"

**

",3-4-4-5,0.0-39.6,40.6,463(+4),"

 
","


 
",ポムダムール,6.0
2021/08/20,園田,雨,4,C3一,"

",10,2,2,2.3,1,1,"
下原理
",54,ダ1400,不,"

**

",1:33.8,-0.6,"

**

",1-1-1-1,0.0-40.3,40.3,459(+2),"

 
","


 
",(ローズメジャー),50.0
2021/07/30,園田,晴,3,C3二,"

",10,3,3,2.2,1,3,"
長尾翼玖
",51,ダ1400,良,"

**

",1:33.0,0.4,"

**

",5-5-6-4,0.0-40.4,40.3,457(-2),"

 
","


 
",オオエファイト,12.5
2021/07/09,園田,曇,5,C3,"

",10,4,4,4.0,2,4,"
長尾翼玖
",51,ダ1700,重,"

**

",1:56.9,1.3,"

**

",2-2-2-3,0.0-40.0,41.1,459(+8),"

 
","


 
",ナリタアレス,7.5
2021/06/18,園田,曇,3,C3二,"

",10,7,8,1.7,1,3,"
長尾翼玖
",51,ダ1400,稍,"

**

",1:33.9,0.3,"

**

",4-3-2-2,0.0-41.6,41.6,451(+19),"

 
","


 
",プラジュニャー,12.5
2021/02/10,姫路,晴,4,C3,"

",10,5,5,1.8,1,2,"
川原正一
",54,ダ1500,良,"

**

",1:39.1,0.3,"

**

",2-2-2-2,0.0-39.4,39.3,432(0),"

 
","


 
",パルナッソス,9.8
2021/01/20,姫路,晴,3,C3,"

",10,6,6,4.2,4,2,"
川原正一
",54,ダ1500,良,"

**

",1:39.9,0.3,"

**

",2-2-2-2,0.0-38.3,38.5,432(-3),"

 
","


 
",オウムアムア,9.8
2020/12/30,園田,晴,7,C2一,"

",10,3,3,10.1,4,2,"
川原正一
",54,ダ1400,重,"

**

",1:36.1,0.7,"

**

",3-4-3-4,0.0-41.8,42.1,435(-5),"

 
","


 
",ローズメジャー,14.0
2020/12/02,園田,晴,7,C2二,"

",10,2,2,3.1,1,6,"
川原正一
",54,ダ1400,良,"

**

",1:34.2,0.9,"

**

",8-8-9-8,0.0-40.2,40.0,440(-4),"

 
","


 
",チョウソダネー, 
2020/11/04,園田,晴,9,C2一,"

",10,8,10,3.1,1,7,"
川原正一
",54,ダ1400,稍,"

**

",1:31.4,0.6,"

**

",5-5-5-5,0.0-40.0,40.1,444(+4),"

 
","


 
",ヘーゼル, 
2020/08/22,3新潟3,晴,2,3歳未勝利,"

",15,4,7,64.0,10,8,"
斎藤新
",53,ダ1800,良,"

**

",1:56.5,1.8,"

**

",9-8-8-8,36.7-38.7,39.9,440(+12),"

","


 
",ミヤビマドンナ, 
2020/06/27,1函館5,曇,3,3歳未勝利,"

",14,6,10,62.8,12,10,"
吉田隼人
",54,ダ1700,不,"

**

",1:48.6,4.1,"

**

",12-14-13-11,29.6-38.1,40.5,428(-2),"

","



",ショウナンアニメ, 
2020/06/13,3東京3,雨,2,3歳未勝利,"

",16,8,15,4.0,2,12,"
北村宏司
",54,ダ1400,不,"

**

",1:27.5,1.7,"

**

",9-8,35.1-38.2,39.2,430(+10),"

","



",タッカーメイヴィス, 
2020/03/15,1中京6,晴,1,3歳未勝利,"

",13,3,3,42.5,9,3,"
柴山雄一
",54,ダ1400,稍,"

**

",1:26.5,0.6,"

**

",10-10,35.2-38.2,38.0,420(0),"

","



",ココラ,130.0
2020/02/22,1小倉11,曇,1,3歳未勝利,"

",16,2,4,87.6,12,5,"
杉原誠人
",54,ダ1700,不,"

**

",1:47.5,2.2,"

**

",10-9-10-8,29.9-37.8,38.1,420(0),"

","


 
",コパノラクラク,51.0
2020/02/09,1小倉8,曇,1,3歳未勝利,"

",14,6,9,55.9,9,7,"
杉原誠人
",54,ダ1700,良,"

**

",1:50.5,1.7,"

**

",12-12-8-6,30.6-38.9,39.9,420(-4),"

","



",マドルガーダ, 
2020/01/06,1中山2,晴,6,3歳新馬,"

",16,1,1,10.5,5,7,"
北村宏司
",54,ダ1800,良,"

**

",2:00.0,2.0,"

**

",7-7-4-5,38.8-40.4,42.0,424(0),"

","


 
",ヒラボククイーン, 
