日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/06,2福島1,晴,3,3歳以上1勝クラス,"

",15,5,8,10.5,4,12,"
小林凌大
",52,ダ1700,良,"

**

",1:49.5,3.3,"

**

",3-3-4-5,29.6-38.8,41.7,422(0),"

","


 
",ペイシャオウユー, 
2021/09/04,2札幌7,晴,6,3歳以上1勝クラス,"

",14,4,6,11.2,7,5,"
大野拓弥
",55,ダ1700,良,"

**

",1:46.9,0.4,"

**

",2-2-2-2,30.6-38.5,38.8,422(-4),"

","


 
",ペイルライダー,76.0
2021/08/28,2札幌5,曇,8,3歳以上1勝クラス,"

",14,6,9,7.9,4,3,"
小林凌大
",52,ダ1700,良,"

**

",1:47.4,0.7,"

**

",2-2-2-2,30.1-38.8,39.4,426(-6),"

","


 
",ベルゼール,190.0
2021/08/07,1函館11,晴,8,3歳以上1勝クラス,"

",14,6,9,45.6,13,8,"
小林凌大
",52,ダ1700,良,"

**

",1:46.4,0.8,"

**

",2-2-2-2,29.1-39.2,39.9,432(+14),"

","


 
",マーチリリー, 
2021/04/11,3中山6,晴,8,4歳以上1勝クラス,"

",13,4,5,15.2,6,13,"
藤田菜七
",53,ダ1800,良,"

**

",2:00.8,7.2,"

**

",3-3-5-12,35.9-39.9,46.3,418(-7),"

","


 
",フラッフィクラウド, 
2020/11/22,金沢,晴,8,サイエンスフェスタ賞,"

",8,8,8,1.2,1,1,"
青柳正義
",54,ダ1500,稍,"

**

",1:36.8,-0.7,"

**

",2-2-1-1,0.0-39.7,39.7,425(+1),"

 
","


 
",(ファクタークニアキ),45.0
2020/10/27,金沢,晴,7,国造ゆずまつり賞,"

",10,7,8,1.2,1,1,"
青柳正義
",54,ダ1500,稍,"

**

",1:36.9,-1.1,"

**

",1-1-1-1,0.0-38.3,38.3,424(0),"

 
","


 
",(ブルベアマイル),40.0
2020/09/06,2札幌8,晴,4,3歳未勝利,"

",14,5,8,12.3,7,2,"
勝浦正樹
",54,ダ1700,良,"

**

",1:47.0,0.0,"

**

",2-2-1-1,30.6-38.5,38.5,424(+4),"

","


 
",サンロックランド,200.0
2020/08/22,2札幌3,晴,6,3歳未勝利,"

",14,8,13,34.8,10,3,"
勝浦正樹
",54,ダ1700,良,"

**

",1:47.3,0.3,"

**

",3-3-2-1,29.9-38.6,38.9,420(+8),"

","


 
",マイネルエンカント,130.0
2020/08/08,1札幌5,曇,4,3歳未勝利,"

",14,8,14,24.4,7,9,"
柴山雄一
",54,芝1500,良,"

**

",1:29.6,0.6,"

**

",5-4-4,29.3-36.1,36.3,412(+2),"

","



",ラブアンバサダー, 
2020/05/24,1新潟6,晴,5,3歳未勝利,"

",16,5,10,16.3,6,9,"
柴山雄一
",54,芝1800,良,"

**

",1:48.0,1.7,"

**

",2-2,34.5-35.0,36.6,410(-10),"

","


 
",アドマイヤミモザ, 
2020/04/25,1福島5,晴,2,3歳未勝利,"

",16,4,8,56.0,9,3,"
柴山雄一
",54,芝1800,良,"

**

",1:49.3,0.3,"

**

",3-3-2-2,35.4-36.6,36.6,420(0),"

","


 
",ハクサンチコチャン,130.0
