日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/23,園田,曇,9,C1二,"

",11,1,1,236.7,9,4,"
松木大地
",56,ダ1400,重,"


 
",1:34.6,1.4,"


 
",10-10-8-6,0.0-41.2,41.1,459(-2),"

 
","


 
",レヴィーアクイーン,12.0
2021/11/09,園田,曇,12,騎手候補生大大大募集,"

",12,2,2,60.7,10,9,"
井上幹太
",56,ダ1400,重,"

**

",1:35.1,2.9,"

**

",8-9-10-9,0.0-40.5,42.1,461(+5),"

 
","


 
",ノーフェイク, 
2021/10/22,園田,曇,9,C1,"

",10,8,10,167.0,10,7,"
井上幹太
",56,ダ1400,良,"

**

",1:33.0,1.4,"

**

",7-7-7-7,0.0-39.7,39.9,456(+5),"

 
","


 
",ナサ, 
2021/09/29,船橋,曇,5,C2三　四,"

",12,3,3,75.2,9,10,"
岡村健司
",56,ダ1200,良,"

**

",1:17.3,1.3,"

**

",6-6-7,36.5-39.5,40.1,451(-10),"

 
","


 
",ミヤノキッドマン, 
2021/06/24,船橋,晴,2,C2　選抜馬,"

",12,8,11,121.5,11,8,"
岡村健司
",56,ダ1200,稍,"

**

",1:16.6,1.6,"

**

",8-6-5,36.0-39.0,39.6,461(+1),"

 
","


 
",タニノヒーロー, 
2021/05/31,浦和,晴,10,アヤメ特別,"

",11,8,10,57.1,6,8,"
岡村健司
",56,ダ1400,稍,"

**

",1:31.8,2.2,"

**

",4-5-6-8,37.8-38.8,40.1,460(+2),"

 
","


 
",アレグリアシチー, 
2021/05/06,船橋,晴,7,馬い!マッシュルーム,"

",12,5,6,39.8,8,11,"
岡村健司
",56,ダ1200,稍,"

**

",1:17.3,2.9,"

**

",7-10-10,36.0-38.4,40.1,458(-2),"

 
","


 
",ダズリン, 
2021/04/08,船橋,曇,6,C2　選抜馬,"

",12,8,12,29.9,8,7,"
岡村健司
",56,ダ1200,良,"

**

",1:15.7,1.4,"

**

",6-7-8,35.9-38.4,38.6,460(-1),"

 
","


 
",ヴァーユ, 
2021/03/16,船橋,晴,8,舞浜賞,"

",14,6,10,30.6,9,12,"
岡村健司
",56,ダ1600,良,"

**

",1:45.5,2.4,"

**

",9-9-10-10,38.0-39.9,40.8,461(+2),"

 
","


 
",オートヴィル, 
2021/03/03,川崎,晴,5,C2四　五六,"

",12,3,3,9.0,5,1,"
岡村健司
",56,ダ1400,稍,"

**

",1:31.1,-0.4,"

**

",1-1-1-1,39.6-39.2,39.2,459(-6),"

 
","


 
",(エスコーバタハト),100.0
2021/02/11,船橋,晴,5,C2七　八,"

",12,7,10,41.5,8,2,"
岡村健司
",56.5,ダ1200,良,"

**

",1:15.8,0.2,"

**

",4-4-4,36.3-39.3,39.2,465(-3),"

 
","


 
",シーブックカフェ,40.0
2021/01/13,船橋,晴,5,C2七　八,"

",12,1,1,38.3,9,4,"
岡村健司
",56.5,ダ1200,良,"

**

",1:15.9,0.2,"

**

",5-7-7,35.6-40.1,39.2,468(+2),"

 
","


 
",メガフロート,15.0
2020/12/03,船橋,曇,2,C2六　七,"

",12,6,8,52.9,7,11,"
岡村健司
",56,ダ1200,稍,"

**

",1:16.0,1.4,"

**

",6-9-9,35.9-38.7,38.4,466(-1),"

 
","


 
",セントガブリエル, 
2020/10/30,船橋,曇,1,C2八　九,"

",12,4,4,39.3,6,4,"
岡村健司
",56,ダ1200,稍,"

**

",1:16.2,1.1,"

**

",1-2-2,37.3-37.8,38.9,467(+5),"

 
","


 
",ジャックオレンジ,15.0
2020/10/13,川崎,曇,7,秋雷賞,"

",12,4,4,13.9,4,9,"
岡村健司
",56,ダ900,稍,"

**

",0:55.5,0.9,"

**

",9-9,28.8-37.7,38.3,462(-7),"

 
","


 
",カルテベイビー, 
2020/09/30,船橋,晴,1,3歳三　四,"

",12,6,8,8.5,3,3,"
岡村健司
",56,ダ1200,稍,"

**

",1:16.0,0.2,"

**

",2-2-2,36.8-39.0,38.8,469(+8),"

 
","


 
",イナリンクローバー,35.0
2020/09/02,川崎,雨,1,ソレイユルヴァン賞,"

",11,1,1,2.1,1,2,"
小杉亮
",56,ダ900,重,"

**

",0:55.0,0.4,"

**

",3-2,29.4-37.4,37.5,461(-2),"

 
","


 
",カルテベイビー,45.6
2020/08/26,川崎, ,1,ソレイユルヴァン賞,"

",0,8,12, , ,,"
岡村健司
",56,ダ900,,"


 
", , ,"


 
", , , ,計不,"

 
","


 
", , 
2020/08/04,船橋,晴,2,3歳三　四,"

",14,8,13,27.9,6,9,"
岡村健司
",56,ダ1500,良,"

**

",1:38.4,2.8,"

**

",2-2-2-3,31.1-39.7,42.5,463(+1),"

 
","


 
",キーピリオッド, 
2020/07/20,船橋,晴,1,3歳五　六,"

",11,8,11,5.8,4,3,"
岡村健司
",56,ダ1200,稍,"

**

",1:15.8,1.5,"

**

",4-3-4,35.8-38.5,39.6,462(-6),"

 
","


 
",クリスリターン,35.0
2020/05/31,佐賀,曇,9,狭夜月賞,"

",12,6,8,5.2,2,2,"
出水拓人
",56,ダ1300,良,"

**

",1:24.8,0.5,"

**

",2-2-2-2,0.0-40.1,40.4,468(-2),"

 
","


 
",ミッシーコルザ,9.6
2020/05/03,佐賀,雨,1,3歳ー7組,"

",7,6,6,1.4,1,1,"
出水拓人
",56,ダ1300,不,"

**

",1:24.7,-0.1,"

**

",2-2-1-2,0.0-38.9,38.9,470(-8),"

 
","


 
",(アルヘンルーラー),27.0
