日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/06/05,3東京1,曇,12,3歳以上2勝クラス,"

",16,1,1,62.6,11,14,"
内田博幸
",55,ダ1400,重,"

**

",1:25.3,2.2,"

**

",9-9,34.7-36.7,37.8,474(+4),"

","



",ストームガスト, 
2020/12/13,6阪神4,曇,12,赤穂特別(2勝クラス),"

",15,2,2,56.1,12,14,"
団野大成
",54,ダ1400,良,"

**

",1:27.0,2.3,"

**

",8-8,35.8-36.6,38.3,470(-6),"

","



",カミノコ, 
2020/11/08,5東京2,晴,8,3歳以上2勝クラス,"

",16,1,2,17.6,8,7,"
内田博幸
",54,ダ1400,良,"

**

",1:24.9,0.5,"

**

",11-9,34.5-37.9,36.9,476(+2),"

","


 
",ムーランアンディゴ, 
2020/10/18,4東京4,晴,8,3歳以上2勝クラス,"

",16,5,9,54.1,11,2,"
内田博幸
",53,ダ1400,重,"

**

",1:23.8,0.7,"

**

",14-13,35.2-35.8,35.5,474(+4),"

","



",ププッピドゥ,440.0
2020/08/26,門別,晴,8,レダ特別,"

",8,1,1,4.8,3,1,"
服部茂史
",54,ダ1200,良,"

**

",1:14.7,-0.1,"

**

",8-7,0.0-39.0,37.9,470(0),"

 
","


 
",(ダンシングサンダー),80.0
2020/06/28,3東京8,曇,12,3歳以上1勝クラス,"

",14,8,16,39.6,7,11,"
斎藤新
",51,ダ1400,不,"

**

",1:24.7,1.2,"

**

",8-7,35.1-36.3,36.5,470(0),"

","



",アキノスマート, 
2020/05/16,2東京7,雨,6,3歳1勝クラス,"

",16,6,12,23.4,6,7,"
武藤雅
",54,ダ1400,稍,"

**

",1:26.4,1.5,"

**

",15-15,35.6-36.9,36.9,470(-4),"

","



",ブランクチェック, 
2019/12/07,4中京3,曇,10,つわぶき賞(1勝クラス),"

",14,2,2,59.9,10,12,"
藤田菜七
",54,芝1400,良,"

**

",1:23.3,1.5,"

**

",13-12,34.9-34.8,35.3,474(+4),"

","



",ペコリーノロマーノ, 
2019/11/09,5東京3,晴,1,2歳未勝利,"

",15,6,10,21.9,8,1,"
田辺裕信
",54,ダ1400,良,"

**

",1:26.2,-0.3,"

**

",13-13,36.5-37.1,35.7,470(-2),"

","



",(キララ),500.0
2019/10/20,4東京7,晴,3,2歳新馬,"

",16,4,7,14.7,6,8,"
野中悠太
",53,ダ1300,重,"

**

",1:20.6,1.9,"

**

",7-7,30.3-36.0,37.2,472(0),"

","


 
",メイショウテンスイ, 
