日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/20,佐賀,晴,6,C1ー8組,"

",11,8,11,4.0,2,3,"
山口勲
",56,ダ1400,良,"

**

",1:32.3,0.7,"

**

",4-4-3-2,0.0-39.4,39.8,456(-3),"

 
","


 
",カシノシンセイ,5.4
2021/11/06,佐賀,曇,8,うまかつ.net賞,"

",12,7,9,2.7,2,1,"
山口勲
",56,ダ1400,良,"

**

",1:32.5,-0.1,"

**

",3-3-3-3,0.0-38.8,38.6,459(+4),"

 
","


 
",(サトノバシリス),32.0
2021/10/23,佐賀,晴,6,コンバット満・田中菜,"

",8,4,4,7.3,4,4,"
山口勲
",56,ダ1300,良,"

**

",1:25.9,1.1,"

**

",4-4-4-4,0.0-38.1,38.8,455(-4),"

 
","


 
",ケイツールフィヤ,2.6
2021/10/10,佐賀,曇,4,C2ー4組,"

",9,1,1,2.0,1,4,"
山口勲
",56,ダ1300,良,"

**

",1:25.9,0.7,"

**

",1-1-1-2,0.0-38.6,39.3,459(-2),"

 
","


 
",リンラン,2.6
2021/09/25,佐賀,晴,4,いわし雲賞,"

",9,6,6,1.8,1,6,"
真島正徳
",56,ダ1400,良,"

**

",1:32.4,1.0,"

**

",5-5-6-6,0.0-39.1,39.6,461(+6),"

 
","


 
",キクノアオラ, 
2021/09/04,佐賀,晴,5,令和3年8月佐賀県豪,"

",11,8,10,1.6,1,7,"
真島正徳
",56,ダ1300,不,"

**

",1:25.7,1.3,"

**

",7-7-6-5,0.0-39.3,39.9,455(+4),"

 
","


 
",ソードヴァルキリー, 
2021/03/27,佐賀,曇,6,季春特選,"

",12,1,1,1.5,1,1,"
真島正徳
",56,ダ1400,良,"

**

",1:30.3,-0.7,"

**

",6-4-4-2,0.0-39.6,39.0,451(-4),"

 
","


 
",(メイクマイチョイス),40.0
2021/03/14,佐賀,曇,2,C2ー8組,"

",10,4,4,3.2,2,1,"
真島正徳
",56,ダ1300,稍,"

**

",1:23.6,-0.1,"

**

",2-2-2-1,0.0-38.4,38.3,455(+7),"

 
","


 
",(ダイフク),30.0
2021/02/07,佐賀,晴,6,C2ー15組,"

",11,6,6,1.3,1,1,"
真島正徳
",56,ダ1400,稍,"

**

",1:31.3,-0.7,"

**

",2-2-2-2,0.0-38.4,38.2,448(-3),"

 
","


 
",(ワンダータビアット),27.0
2021/01/24,佐賀,曇,4,C2ー18組,"

",11,6,6,6.5,3,2,"
真島正徳
",56,ダ1300,不,"

**

",1:24.8,0.3,"

**

",3-3-5-4,0.0-37.9,37.8,451(+6),"

 
","


 
",ダイフク,8.1
2020/12/19,佐賀,晴,6,C2ー19組,"

",10,8,9,5.1,4,4,"
真島正徳
",56,ダ1300,良,"

**

",1:26.3,0.3,"

**

",6-7-7-5,0.0-39.0,38.5,445(-2),"

 
","


 
",ユアザオンリー,2.2
2020/10/16,園田,曇,8,C1二,"

",11,5,5,88.5,7,7,"
永井孝典
",56,ダ1400,良,"

**

",1:34.4,2.7,"

**

",10-10-8-8,0.0-38.8,40.7,447(+3),"

 
","


 
",メイショウアサヒ, 
2020/10/01,園田,晴,9,C1二,"

",12,1,1,73.7,9,7,"
永井孝典
",56,ダ1400,良,"

**

",1:33.8,2.3,"

**

",11-11-11-10,0.0-38.8,40.1,444(-1),"

 
","


 
",ポリバレント, 
2020/09/18,園田,曇,10,C1,"

",11,6,7,10.5,7,11,"
永井孝典
",55,ダ1400,良,"

**

",1:34.3,2.2,"

**

",11-11-9-11,0.0-40.0,41.0,445(+11),"

 
","


 
",オーキッドテソーロ, 
2020/09/03,園田,曇,11,園田オータムトロフィ(G),"

",10,6,6,29.2,7,9,"
永井孝典
",56,ダ1700,良,"

**

",1:56.4,4.8,"

**

",10-10-10-10,0.0-40.1,41.9,434(-2),"

 
","


 
",ステラモナーク, 
2020/07/29,園田,曇,8,C2二,"

",10,3,3,6.8,4,1,"
永井孝典
",55,ダ1400,良,"

**

",1:30.8,-0.2,"

**

",9-9-6-4,0.0-39.7,38.4,436(0),"

 
","


 
",(エイシンジャスミン),50.0
2020/06/28,1函館6,曇,4,3歳未勝利,"

",14,1,1,76.9,12,12,"
大野拓弥
",56,ダ1700,不,"

**

",1:48.2,3.4,"

**

",9-9-11-11,29.6-38.8,40.1,436(+6),"

","


 
",イッツオーライト, 
2020/06/13,1函館1,晴,4,3歳未勝利,"

",14,3,4,400.8,13,7,"
山田敬士
",53,ダ1700,良,"

**

",1:48.7,2.1,"

**

",10-11-10-10,29.3-39.6,39.7,430(0),"

","


 
",ベッサメモー, 
2020/05/16,2東京7,雨,2,3歳未勝利,"

",16,1,2,182.3,14,12,"
内田博幸
",56,ダ1600,良,"

**

",1:41.1,2.8,"

**

",13-15,34.6-38.8,39.6,430(-12),"

","


 
",コスモオリ, 
2020/03/15,2中山6,晴,3,3歳未勝利,"

",16,6,11,57.9,10,16,"
ヒューイ
",56,ダ1800,不,"

**

",2:00.5,6.6,"

**

",9-9-16-16,36.8-38.3,43.7,442(+16),"

","


 
",チョーズンワン, 
2019/12/14,5中山5,晴,6,2歳新馬,"

",14,6,10,58.5,9,6,"
津村明秀
",55,ダ1800,良,"

**

",1:58.4,3.7,"

**

",8-7-9-7,38.7-37.3,40.3,426(0),"

","


 
",カフェファラオ, 
