日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/23,浦和,晴,3,C2三　四五,"

",12,1,1,30.2,10,3,"
内田利雄
",54,ダ1400,重,"


 
",1:31.8,0.2,"


 
",1-2-2-2,37.8-40.4,40.6,439(+2),"

 
","


 
",コスモパラティーナ,20.0
2021/10/27,船橋,曇,6,千葉県畜産フェア賞3,"

",12,2,2,74.7,9,8,"
臼井健太
",54,ダ1500,不,"

**

",1:37.6,1.9,"

**

",1-1-1-1,32.1-39.1,41.0,437(+1),"

 
","


 
",ペダンクルアーチ, 
2021/09/29,船橋,曇,6,C2三　四,"

",7,2,2,19.6,6,7,"
内田利雄
",54,ダ1500,良,"

**

",1:41.5,3.7,"

**

",3-3-4-4,31.7-41.0,43.9,436(+2),"

 
","


 
",マオノジェット, 
2021/09/13,川崎,曇,6,C2一　二三,"

",12,1,1,7.9,5,4,"
内田利雄
",54,ダ1400,稍,"

**

",1:32.6,1.0,"

**

",1-1-1-2,39.3-40.0,41.0,434(-2),"

 
","


 
",ユキマツリ,15.0
2021/09/02,船橋,小雨,6,C2三　四,"

",12,4,4,9.9,5,7,"
内田利雄
",54,ダ1500,重,"

**

",1:37.5,1.7,"

**

",2-2-2-1,31.1-39.8,41.3,436(+2),"

 
","


 
",ハクサンストロング, 
2021/08/13,船橋,雨,6,C2五　六,"

",12,2,2,33.2,6,4,"
内田利雄
",54,ダ1500,重,"

**

",1:36.5,0.6,"

**

",2-2-2-1,30.3-39.6,40.1,434(+1),"

 
","


 
",セイショウパイロ,15.0
2021/07/21,船橋,晴,6,馬い!?インターン創,"

",12,4,4,132.0,12,3,"
内田利雄
",54,ダ1500,良,"

**

",1:37.9,0.9,"

**

",2-2-2-2,32.2-39.9,40.6,433(-3),"

 
","


 
",フロントフリップ,25.0
2021/06/22,船橋,晴,12,C2二　三,"

",10,2,2,10.3,6,10,"
内田利雄
",54,ダ1500,重,"

**

",1:40.0,2.9,"

**

",1-3-3-4,31.8-39.5,42.1,436(-1),"

 
","


 
",ビレッジクライ, 
2021/05/31,浦和,晴,8,C2二　三,"

",12,7,10,54.5,8,10,"
内田利雄
",54,ダ1400,稍,"

**

",1:32.8,2.4,"

**

",6-8-6-9,37.1-39.9,41.4,437(-7),"

 
","


 
",デイスター, 
2021/05/04,船橋,晴,7,馬い!津田沼サンサン,"

",11,7,9,32.6,8,5,"
内田利雄
",54,ダ1500,稍,"

**

",1:38.4,1.6,"

**

",3-4-2-2,32.0-39.5,40.9,444(+6),"

 
","


 
",ディスタイム,10.0
2021/04/07,船橋,晴,6,C2四　五,"

",12,4,4,25.0,7,11,"
張田昂
",54,ダ1500,稍,"

**

",1:39.4,4.1,"

**

",1-1-1-3,31.6-39.1,43.2,438(+2),"

 
","


 
",リンドウ, 
2021/03/29,浦和,晴,4,幸手権現堂桜堤賞,"

",12,5,6,24.5,4,4,"
内田利雄
",54,ダ1500,不,"

**

",1:38.4,0.8,"

**

",4-3-2-3,31.5-40.1,40.7,436(+2),"

 
","


 
",ボナジョルナータ,15.0
2021/03/15,船橋,晴,5,C2三　四,"

",12,8,12,13.0,5,4,"
内田利雄
",54,ダ1500,稍,"

**

",1:38.5,0.9,"

**

",2-2-2-1,31.4-40.6,41.4,434(-1),"

 
","


 
",ガクチカキッズ,15.0
2021/03/03,川崎,晴,12,雛祭賞,"

",14,6,10,41.3,8,4,"
内田利雄
",54,ダ1500,稍,"

**

",1:37.7,1.1,"

**

",4-3-3-3,30.2-39.7,40.4,435(0),"

 
","


 
",アトラクトボイス,15.0
2021/02/10,船橋,曇,6,C2五　六,"

",10,7,8,33.2,9,8,"
内田利雄
",54.5,ダ1500,良,"

**

",1:39.3,1.6,"

**

",6-5-4-4,33.0-39.7,40.9,435(-2),"

 
","


 
",トッププライズ, 
2021/01/12,船橋,小雨,5,立ち呑みとーど亀戸店,"

",12,8,11,67.0,8,9,"
内田利雄
",54.5,ダ1500,良,"

**

",1:38.7,2.2,"

**

",5-5-5-6,32.1-38.9,40.4,437(-1),"

 
","


 
",オーロラテーラー, 
2020/12/04,船橋,晴,7,C2八　九,"

",12,5,5,30.7,5,2,"
内田利雄
",54,ダ1500,稍,"

**

",1:37.4,0.3,"

**

",4-4-3-4,31.9-39.5,39.5,438(-2),"

 
","


 
",ギンジ,40.0
2020/10/30,船橋,曇,1,C2八　九,"

",12,3,3,81.0,7,6,"
内田利雄
",54,ダ1200,稍,"

**

",1:16.9,1.8,"

**

",4-3-3,37.3-37.8,39.4,440(+2),"

 
","


 
",ジャックオレンジ, 
2020/10/16,川崎,晴,7,鶫特別,"

",14,2,2,13.9,5,3,"
内田利雄
",54,ダ1600,稍,"

**

",1:45.2,1.1,"

**

",6-6-7-6,36.8-40.9,41.3,438(-9),"

 
","


 
",セイウンノア,45.0
2020/10/01,船橋,晴,6,3歳五　六,"

",12,5,5,21.2,6,5,"
内田利雄
",54,ダ1500,稍,"

**

",1:37.8,1.4,"

**

",1-1-1-1,31.8-39.5,40.9,447(+8),"

 
","


 
",マルゼンスター,12.0
2020/09/02,川崎,曇,4,ソールオリエンス特別,"

",12,2,2,6.4,3,2,"
内田利雄
",54,ダ1400,重,"

**

",1:31.2,0.3,"

**

",4-4-3-3,39.3-39.8,39.5,439(+11),"

 
","


 
",ルナシーナ,56.0
2020/08/26,川崎, ,4,ソールオリエンス特別,"

",0,8,11, , ,,"
本橋孝太
",54,ダ1400,,"


 
", , ,"


 
", , , ,計不,"

 
","


 
", , 
2020/08/04,船橋,晴,1,3歳三　四,"

",9,4,4,93.1,8,8,"
岡部誠
",54,ダ1200,良,"

**

",1:16.4,1.7,"

**

",3-6-6,36.0-38.7,39.5,428(-3),"

 
","


 
",ハリケーンメファ, 
2020/07/20,船橋,晴,1,3歳五　六,"

",11,6,6,31.0,9,5,"
岡部誠
",54,ダ1200,稍,"

**

",1:16.9,2.6,"

**

",3-6-6,35.8-38.5,40.1,431(-7),"

 
","


 
",クリスリターン,14.0
2020/05/31,3京都12,雨,1,3歳未勝利,"

",16,4,7,69.4,10,14,"
長岡禎仁
",54,ダ1200,良,"

**

",1:15.8,2.9,"

**

",10-12,35.7-37.2,38.9,438(+8),"

","


 
",スナークダヴィンチ, 
2019/09/28,4阪神8,曇,2,2歳未勝利,"

",12,6,7,387.9,12,5,"
藤井勘一
",54,芝1200,良,"

**

",1:10.6,1.1,"

**

",10-11,33.5-36.0,35.4,430(+2),"

","


 
",グランフェスタ,50.0
2019/09/07,4阪神1,晴,4,2歳新馬,"

",14,7,12,277.9,13,12,"
藤井勘一
",54,芝1400,良,"

**

",1:24.0,2.2,"

**

",5-6,35.6-34.4,36.0,428(0),"

","


 
",フェアレストアイル, 
