日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/08/26,浦和,晴,7,特選,"

",11,6,6,90.7,9,10,"
半澤慶実
",56,ダ1500,良,"

**

",1:40.5,3.1,"

**

",8-8-9-10,31.6-39.9,41.6,451(+5),"

 
","


 
",ハツネヘイロー, 
2021/08/12,船橋,雨,6,C3一　特選,"

",12,5,6,426.1,12,9,"
半澤慶実
",56,ダ1500,稍,"

**

",1:39.8,2.8,"

**

",3-3-4-7,31.9-39.0,41.3,446(-4),"

 
","


 
",パブリノ, 
2021/07/27,浦和,晴,7,C3二,"

",9,3,3,150.2,9,7,"
半澤慶実
",56,ダ1500,不,"

**

",1:39.6,1.8,"

**

",7-9-9-8,31.2-39.8,40.0,450(-1),"

 
","


 
",クレイジーダイヤ, 
2021/06/28,浦和,晴,7,C2二　三四,"

",11,2,2,152.9,11,7,"
半澤慶実
",56,ダ1400,良,"

**

",1:32.0,1.8,"

**

",8-8-10-8,37.9-39.4,39.6,451(-5),"

 
","


 
",ラブリースマッシュ, 
2021/06/02,浦和,曇,5,C2四　五六,"

",12,7,9,207.2,10,12,"
福原杏
",56,ダ1400,稍,"

**

",1:33.5,4.6,"

**

",9-11-12-12,37.4-38.1,40.9,456(0),"

 
","


 
",トーセンレガシー, 
2021/05/11,浦和,曇,4,C2四　五,"

",11,5,5,290.8,11,11,"
福原杏
",56,ダ1500,良,"

**

",1:41.7,4.8,"

**

",6-8-11-11,30.6-39.9,42.3,456(-5),"

 
","


 
",ジョーアドヴァンス, 
2021/05/05,船橋,曇,7,馬い!八丈島レモン食,"

",12,7,9,455.5,12,11,"
福原杏
",56,ダ1500,稍,"

**

",1:43.0,6.0,"

**

",5-7-12-12,32.6-39.2,43.7,461(+5),"

 
","


 
",ピノッキオ, 
2021/03/31,浦和,晴,7,C2六　七,"

",12,5,5,122.8,10,7,"
福原杏
",56,ダ1400,稍,"

**

",1:33.1,1.2,"

**

",11-11-6-7,38.8-39.7,40.0,456(+4),"

 
","


 
",マダムフィガロ, 
2021/03/03,川崎,晴,6,C2四　五六,"

",12,8,12,173.4,11,10,"
古岡勇樹
",53,ダ1400,稍,"

**

",1:33.6,2.8,"

**

",6-7-7-10,38.6-39.9,42.0,452(-6),"

 
","


 
",シントーキング, 
2021/02/23,浦和,晴,5,C2五　六,"

",10,1,1,130.7,10,8,"
櫻井光輔
",56,ダ1500,稍,"

**

",1:40.5,2.2,"

**

",9-9-10-9,32.3-39.1,40.5,458(+1),"

 
","


 
",ウインベザント, 
2021/02/02,浦和,晴,4,C2五　六,"

",12,4,4,18.4,6,10,"
七夕裕次
",53,ダ1500,重,"

**

",1:41.0,3.6,"

**

",12-12-12-12,30.8-39.8,40.9,457(+2),"

 
","


 
",アイマックス, 
2021/01/06,浦和,曇,9,『深谷ねぎ』賞,"

",12,2,2,9.3,4,10,"
古岡勇樹
",53,ダ1400,良,"

**

",1:32.7,1.6,"

**

",10-11-11-10,38.0-39.4,39.3,455(-9),"

 
","


 
",ファインアレス, 
2020/12/21,浦和,晴,2,3歳二,"

",11,8,11,2.8,2,1,"
古岡勇樹
",53,ダ1400,良,"

**

",1:31.5,-0.5,"

**

",2-2-1-1,38.9-38.8,38.8,464(+8),"

 
","


 
",(ロマーシカ),120.0
2020/11/24,浦和,曇,1,3歳三,"

",12,5,6,4.9,3,2,"
櫻井光輔
",56,ダ1400,良,"

**

",1:30.9,0.1,"

**

",2-2-1-1,38.9-38.3,38.4,456(-1),"

 
","


 
",ネオマティリアル,42.0
2020/10/23,浦和,雨,3,3歳七,"

",11,6,7,31.7,7,2,"
櫻井光輔
",55,ダ1400,重,"

**

",1:31.4,0.1,"

**

",4-4-4-3,38.1-39.8,39.4,457(+10),"

 
","


 
",ハツネヘイロー,38.5
2020/09/24,浦和,曇,2,3歳七,"

",9,7,7,82.8,9,4,"
古岡勇樹
",53,ダ1300,稍,"

**

",1:26.6,0.5,"

**

",3-3-3-5,33.0-39.4,39.5,447(+6),"

 
","


 
",タカイチギムレット,16.5
2020/08/27,川崎,晴,1,3歳7,"

",9,8,10,170.4,9,9,"
古岡勇樹
",53,ダ1400,稍,"

**

",1:36.7,2.4,"

**

",4-7-7-9,39.7-42.3,43.9,441(+8),"

 
","


 
",アンジェリネグリ, 
2020/06/12,川崎,晴,4,3歳7,"

",11,2,2,95.9,8,9,"
古岡勇樹
",53,ダ1400,稍,"

**

",1:36.2,3.6,"

**

",9-9-8-8,40.0-40.0,42.3,433(0),"

 
","


 
",シャイニングアンズ, 
2020/05/13,川崎,晴,2,3歳7,"

",12,6,8,85.1,11,12,"
櫻井光輔
",55,ダ1400,良,"

**

",1:36.7,3.4,"

**

",12-12-12-12,37.8-42.7,42.4,433(-1),"

 
","


 
",ビビリタマ, 
2020/04/14,川崎,晴,1,3歳8,"

",12,8,11,27.1,8,10,"
櫻井光輔
",55,ダ1400,重,"

**

",1:37.6,2.9,"

**

",12-12-12-12,38.8-43.5,43.1,434(+5),"

 
","


 
",イグレック, 
2020/03/03,川崎,晴,2,3歳8,"

",12,6,8,140.5,10,7,"
拜原靖之
",56,ダ1400,重,"

**

",1:34.7,1.7,"

**

",12-12-12-9,39.6-41.1,40.7,429(-4),"

 
","


 
",ケイズフェニックス, 
2020/02/21,浦和,晴,4,3歳八,"

",12,5,5,73.0,8,6,"
櫻井光輔
",55,ダ1400,良,"

**

",1:33.9,2.4,"

**

",11-12-11-10,36.7-41.0,40.2,433(-6),"

 
","


 
",ベニノビーナス, 
2020/01/30,川崎,晴,2,3歳8,"

",12,2,2,19.5,7,5,"
拜原靖之
",56,ダ1400,重,"

**

",1:36.5,1.1,"

**

",6-7-9-7,39.2-43.4,42.9,439(-2),"

 
","


 
",ルビーレッド,15.6
2020/01/02,川崎,晴,2,3歳7,"

",11,6,6,155.9,11,6,"
拜原靖之
",56,ダ1400,稍,"

**

",1:35.2,1.4,"

**

",6-6-7-8,37.0-44.1,41.7,441(-14),"

 
","


 
",ポッドパウロ, 
