日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2019/12/27,金沢,雨,2,2歳3,"

",7,3,3,11.2,3,中,"
青柳正義
",55,ダ1500,不,"

**

", , ,"

**

",4-4-5-6,0.0-40.5, ,471(-1),"

 
","


 
",ストロングフーヴス, 
2019/12/10,金沢,晴,3,2歳4,"

",8,3,3,7.9,4,2,"
青柳正義
",55,ダ1400,重,"

**

",1:31.5,0.1,"

**

",6-4-5-2,0.0-40.4,39.5,472(0),"

 
","


 
",キングワールド,10.3
2019/11/26,金沢,曇,3,2歳3,"

",8,4,4,2.6,2,3,"
青柳正義
",55,ダ1500,不,"

**

",1:39.5,1.0,"

**

",6-5-6-5,0.0-39.7,40.3,472(+1),"

 
","


 
",エイダイインパクト,5.4
2019/11/11,金沢,曇,3,2歳2,"

",8,4,4,11.3,3,3,"
青柳正義
",55,ダ1400,良,"

**

",1:33.7,0.7,"

**

",4-5-4-1,0.0-41.0,40.8,471(-1),"

 
","


 
",シオジレア,5.4
2019/10/27,金沢,雨,4,2歳5,"

",10,1,1,2.8,2,1,"
青柳正義
",55,ダ1400,不,"

**

",1:34.8,-0.1,"

**

",5-5-3-1,0.0-40.8,40.5,472(0),"

 
","


 
",(ボールドデムーロ),45.0
2019/10/14,金沢,曇,1,2歳5,"

",7,2,2,31.7,6,2,"
青柳正義
",55,ダ1400,重,"

**

",1:35.1,1.4,"

**

",2-3-3-2,0.0-38.4,39.5,472(0),"

 
","


 
",ミステール,10.3
