日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/05/05,船橋,小雨,12,くじら特別,"

",9,6,6,127.8,9,9,"
篠谷葵
",53,ダ1600,稍,"

**

",1:45.9,2.5,"

**

",8-8-8-9,38.9-39.1,40.7,446(+3),"

 
","


 
",ヤギリオーディン, 
2021/04/06,船橋,晴,10,アンデルセン特別,"

",12,4,4,255.1,11,9,"
山口達弥
",55,ダ1600,不,"

**

",1:43.6,3.2,"

**

",12-12-12-11,35.9-39.6,41.1,443(0),"

 
","


 
",トーキョーサバク, 
2021/03/29,浦和,晴,11,麗日特別,"

",12,1,1,60.1,10,8,"
山口達弥
",55,ダ1400,重,"

**

",1:30.5,2.1,"

**

",9-10-11-11,36.8-38.7,39.2,443(-4),"

 
","


 
",オールザベスト, 
2021/03/18,船橋,晴,10,三咲特別,"

",13,4,5,87.7,12,8,"
篠谷葵
",54,ダ1600,良,"

**

",1:43.9,1.7,"

**

",7-7-7-6,37.0-39.1,39.7,447(0),"

 
","


 
",ウインプラウド, 
2021/02/23,浦和,晴,12,富士山の日特別,"

",12,5,5,49.5,10,4,"
左海誠二
",56,ダ1500,良,"

**

",1:37.9,0.4,"

**

",7-7-7-7,31.4-39.7,38.9,447(-5),"

 
","


 
",ナンヨーシンゲツ,37.5
2021/02/09,船橋,晴,10,アメジスト特別,"

",14,2,2,106.5,12,13,"
左海誠二
",56.5,ダ1600,良,"

**

",1:45.3,2.7,"

**

",10-10-10-11,37.7-39.5,40.8,452(+4),"

 
","


 
",トーキョーサバク, 
2021/01/13,船橋,晴,10,初夢特別,"

",7,4,4,77.3,7,4,"
左海誠二
",55.5,ダ1500,良,"

**

",1:36.8,1.7,"

**

",7-7-7-6,31.0-38.7,39.3,448(-11),"

 
","


 
",ゴールドボンバー,40.5
2020/12/01,船橋,晴,12,トーシンブリザード記,"

",14,6,10,143.7,13,12,"
左海誠二
",55,ダ1600,良,"

**

",1:44.9,2.7,"

**

",7-5-8-9,38.0-38.6,40.4,459(+8),"

 
","


 
",イコライザー, 
2020/10/20,浦和,晴,12,小春月特別,"

",11,7,8,37.7,9,8,"
山口達弥
",56,ダ1400,重,"

**

",1:30.8,1.5,"

**

",10-10-10-8,36.1-40.1,39.8,451(+2),"

 
","


 
",アルファフレイム, 
2020/10/14,川崎,曇,9,由比ガ浜賞,"

",10,4,4,48.5,8,9,"
左海誠二
",56,ダ1400,稍,"

**

",1:30.7,1.7,"

**

",5-5-5-5,38.0-38.7,39.7,449(-7),"

 
","


 
",ジーガーロンシャン, 
2020/09/28,船橋,晴,10,まつたけスプリント,"

",10,8,9,131.8,9,7,"
山口達弥
",55,ダ1200,稍,"

**

",1:15.5,1.9,"

**

",8-5-4,35.8-37.8,38.9,456(+1),"

 
","


 
",サロルン, 
