日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/09/26,佐賀,晴,9,晩秋賞,"

",10,8,10,35.6,8,10,"
石川慎将
",56,ダ1400,良,"

**

",1:35.8,5.1,"

**

",10-10-10-10,0.0-38.7,39.8,467(+1),"

 
","


 
",カンタベリーマイン, 
2021/09/05,佐賀,曇,6,詠月賞,"

",10,6,6,22.3,7,8,"
石川慎将
",56,ダ1400,稍,"

**

",1:32.7,1.7,"

**

",7-7-8-8,0.0-38.9,39.3,466(-6),"

 
","


 
",ゴーンホーム, 
2021/08/21,佐賀,曇,8,SAGAイブニング賞,"

",9,8,9,42.6,6,8,"
石川慎将
",56,ダ1300,重,"

**

",1:25.3,2.0,"

**

",9-9-9-9,0.0-38.0,38.4,472(+3),"

 
","


 
",トウシンタイガー, 
2021/08/14,佐賀,雨,8,SAGAイブニング賞,"

",0,1,1, , ,,"
石川慎将
",56,ダ1300,不,"


 
", , ,"


 
", , , ,計不,"

 
","


 
", , 
2021/07/24,佐賀,晴,8,大暑賞,"

",10,5,5,15.5,6,6,"
石川慎将
",56,ダ1400,良,"

**

",1:33.1,1.4,"

**

",3-4-4-6,0.0-39.5,40.2,469(+8),"

 
","


 
",メイショウレイゲツ, 
2021/06/26,佐賀,曇,11,懸命に走る馬たちのよ,"

",11,8,11,6.8,2,2,"
石川慎将
",56,ダ1800,良,"

**

",2:01.9,0.0,"

**

",7-7-9-8,0.0-40.9,39.7,461(-3),"

 
","


 
",キタキタフーガ,30.0
2021/06/14,佐賀,晴,10,ムーンストーン特選,"

",12,2,2,29.3,7,7,"
石川慎将
",56,ダ1750,良,"

**

",1:59.3,1.0,"

**

",12-12-12-10,0.0-40.8,39.4,464(0),"

 
","


 
",エラーブル, 
2021/05/30,佐賀,晴,10,長崎街道内野宿特選,"

",9,1,1,5.5,2,8,"
石川慎将
",56,ダ1400,良,"

**

",1:33.0,1.8,"

**

",9-9-9-9,0.0-39.3,39.4,464(-6),"

 
","


 
",エイシンジャスミン, 
2021/05/01,大井,曇,4,C2一　二三,"

",14,5,7,118.0,10,11,"
福原杏
",56,ダ1600,重,"

**

",1:44.4,3.0,"

**

",12-12-14-14,37.5-39.0,40.3,470(-2),"

 
","


 
",チャンピオンフジ, 
2021/04/15,大井,晴,7,C2三　四五,"

",11,6,6,47.0,7,5,"
笹川翼
",56,ダ1600,重,"

**

",1:44.6,1.2,"

**

",9-10-10-10,38.0-40.3,40.6,472(+7),"

 
","


 
",キタノユニヴァース,10.0
2021/03/26,大井,晴,3,C2一　二三,"

",13,3,4,8.9,6,9,"
笹川翼
",56,ダ1600,良,"

**

",1:44.8,1.8,"

**

",9-10-10-11,38.8-39.5,40.1,465(-8),"

 
","


 
",フォルデュラン, 
2020/12/29,大井,曇,6,スズユウ賞,"

",14,7,11,14.9,5,2,"
服部茂史
",56,ダ1600,良,"

**

",1:44.1,1.0,"

**

",8-9-9-8,38.7-38.8,39.3,473(+2),"

 
","


 
",マイネルサブマリン,40.0
2020/12/09,大井,曇,6,C2六　七八,"

",14,1,1,147.0,10,2,"
服部茂史
",56,ダ1600,良,"

**

",1:43.0,0.6,"

**

",10-11-12-9,37.8-39.6,39.2,471(+5),"

 
","


 
",フィアレスハート,40.0
2020/11/17,大井,晴,3,C2六　七八,"

",14,7,12,22.5,7,8,"
繁田健一
",56,ダ1600,良,"

**

",1:45.4,1.6,"

**

",11-11-9-9,39.0-39.5,40.7,466(-1),"

 
","


 
",ビーザチェンジ, 
2020/11/03,大井,曇,5,中村倫也さんがJBC,"

",9,2,2,2.2,1,4,"
矢野貴之
",56,ダ1600,稍,"

**

",1:45.5,2.2,"

**

",6-6-6-5,37.6-40.4,42.2,467(0),"

 
","


 
",バックストッパー,15.0
2020/09/24,大井,雨,2,うまたせ!&ウラワー,"

",10,7,9,5.4,3,7,"
矢野貴之
",56,ダ1400,重,"

**

",1:29.9,1.3,"

**

",10-10-9,37.5-38.3,38.8,467(-2),"

 
","


 
",イクノスカイ, 
2020/09/10,大井,曇,1,3歳　240万,"

",14,6,9,7.8,5,2,"
矢野貴之
",56,ダ1600,稍,"

**

",1:44.4,0.0,"

**

",6-5-4-4,37.4-41.0,40.8,469(+2),"

 
","


 
",ロンギングフレンド,64.0
2020/08/16,大井,晴,1,3歳　90万円,"

",10,6,6,3.1,1,1,"
矢野貴之
",56,ダ1600,良,"

**

",1:44.8,-0.7,"

**

",4-4-2-2,38.0-41.1,40.8,467(+2),"

 
","


 
",(ネオエース),160.0
2020/07/28,大井,曇,1,3歳　70万円,"

",13,5,6,1.7,1,7,"
矢野貴之
",56,ダ1600,稍,"

**

",1:48.2,2.8,"

**

",11-12-9-10,40.0-38.9,40.8,465(-3),"

 
","


 
",レディジョイ, 
2020/04/06,大井,晴,1,3歳　未受賞,"

",12,8,11,14.1,5,3,"
中村尚平
",56,ダ1400,良,"

**

",1:31.1,2.3,"

**

",8-10-8,38.2-37.9,38.6,468(0),"

 
","


 
",ヒトメボレ,55.0
