日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/13,佐賀,曇,7,C2ー18組,"

",11,6,7,29.2,6,10,"
田中直人
",54,ダ1400,稍,"

**

",1:33.3,2.0,"

**

",7-8-9-9,0.0-39.4,40.1,456(+4),"

 
","


 
",ジャルベラロッサ, 
2021/11/05,佐賀,曇,2,C2ー19組,"

",10,4,4,15.8,4,3,"
田中直人
",54,ダ1400,良,"

**

",1:33.0,0.4,"

**

",9-9-9-7,0.0-40.0,39.3,452(0),"

 
","


 
",ミルクティーカラー,4.8
2021/10/17,佐賀,晴,2,C2ー20組,"

",10,1,1,34.1,8,5,"
田中直人
",54,ダ1400,良,"

**

",1:33.1,0.8,"

**

",8-6-8-9,0.0-40.6,40.4,452(-6),"

 
","


 
",シゲルホンブチョウ,1.8
2021/09/29,名古屋,晴,5,C8組,"

",11,7,9,82.6,9,9,"
丸山真一
",54,ダ1400,稍,"

**

",1:34.7,2.8,"

**

",7-8-8,0.0-39.1,41.2,458(+1),"

 
","


 
",フォーチュンカラー, 
2021/09/15,名古屋,晴,12,段戸川特別,"

",11,7,8,14.9,4,10,"
丸山真一
",54,ダ1400,稍,"

**

",1:33.0,3.6,"

**

",3-3-3,0.0-38.5,41.6,457(+5),"

 
","


 
",ドリームアイ, 
2021/09/01,名古屋,晴,12,大田川特別,"

",12,5,5,57.0,9,9,"
丸山真一
",54,ダ1400,良,"

**

",1:33.1,1.7,"

**

",10-10-10,0.0-39.6,40.1,452(+8),"

 
","


 
",サンマルクリスエス, 
2021/08/17,名古屋,雨,5,C14組,"

",11,8,10,12.8,5,1,"
丸山真一
",54,ダ1400,不,"

**

",1:32.0,-0.3,"

**

",4-3-1,0.0-39.7,39.5,444(+6),"

 
","


 
",(オーシャンデイジー),32.0
2021/08/03,名古屋,曇,8,C15組,"

",11,1,1,16.6,5,4,"
丸山真一
",54,ダ1400,稍,"

**

",1:34.6,0.9,"

**

",10-9-6,0.0-41.7,40.8,438(-4),"

 
","


 
",キタノアゲイン,3.8
2021/07/21,名古屋,晴,3,C16組,"

",10,7,7,96.1,8,8,"
横井将人
",54,ダ1400,良,"

**

",1:33.7,2.1,"

**

",6-6-7,0.0-39.6,40.3,442(0),"

 
","


 
",メイショウペルム, 
2021/07/08,名古屋,雨,4,C15組,"

",9,3,3,53.9,8,6,"
塚本征吾
",51,ダ1400,不,"

**

",1:32.8,1.5,"

**

",9-9-8,0.0-39.5,39.2,442(0),"

 
","


 
",バラノロンド, 
