日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/02/16,大井,晴,6,C3八　九,"

",16,3,6,60.1,6,16,"
御神本訓
",54,ダ1200,不,"

**

",1:25.0,10.2,"

**

",14-15,36.2-38.6,46.3,485(-13),"

 
","


 
",ラフィヌモン, 
2020/09/08,大井,晴,1,3歳　40万円,"

",10,6,8,5.8,3,10,"
矢野貴之
",54,ダ1200,不,"

**

",1:18.2,4.2,"

**

",10-10,36.5-37.5,40.3,498(0),"

 
","


 
",ナンセイローレル, 
