日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/08/27,園田,晴,6,C2三,"

",10,2,2,3.4,1,3,"
廣瀬航
",56,ダ1400,良,"

**

",1:33.0,0.3,"

**

",9-9-6-4,0.0-39.4,38.7,483(-2),"

 
","


 
",プラードデラルス,15.0
2021/08/13,園田,雨,12,ツキミソウ賞C2,"

",12,8,11,22.4,8,4,"
大山真吾
",56,ダ1700,不,"

**

",1:56.0,0.2,"

**

",10-10-10-8,0.0-40.9,39.4,485(+3),"

 
","


 
",ヨウウッドテール,10.5
2021/07/22,園田,晴,6,C3,"

",10,8,9,39.3,8,1,"
廣瀬航
",56,ダ1700,良,"

**

",1:55.3,-0.2,"

**

",9-9-9-7,0.0-38.6,37.7,482(-12),"

 
","


 
",(フォーネル),50.0
2021/06/30,園田,晴,12,C2,"

",12,3,3,21.5,8,12,"
廣瀬航
",56,ダ1230,良,"

**

",1:25.0,4.2,"

**

",12-12-12-12,0.0-40.3,41.4,494(+4),"

 
","


 
",ユメタイザン, 
2021/06/16,園田,雨,12,C2,"

",12,4,4,18.9,8,6,"
廣瀬航
",56,ダ1700,重,"

**

",1:57.0,1.9,"

**

",10-9-8-6,0.0-39.8,41.1,490(-4),"

 
","


 
",キクノダンカーク, 
2021/06/02,園田,晴,12,C2,"

",12,4,4,19.4,8,5,"
大山龍太
",53,ダ1700,良,"

**

",1:56.7,0.7,"

**

",10-10-9-6,0.0-40.3,39.8,494(0),"

 
","


 
",ゼットピアレス,7.0
2021/05/20,園田,雨,12,C2,"

",11,3,3,47.4,9,5,"
大山真吾
",56,ダ1700,不,"

**

",1:54.9,1.5,"

**

",10-10-8-6,0.0-41.6,40.9,494(-11),"

 
","


 
",エイシンマゼラン,7.0
2021/04/28,園田,雨,12,C1,"

",11,7,9,81.0,8,9,"
大山真吾
",56,ダ1400,稍,"

**

",1:33.7,1.4,"

**

",10-10-10-10,0.0-38.7,38.5,505(+7),"

 
","


 
",クリノガオガオ, 
2021/04/14,園田,曇,9,B2C1,"

",12,7,9,136.3,9,10,"
石堂響
",55,ダ1700,重,"

**

",1:59.2,2.7,"

**

",11-11-10-10,0.0-39.2,40.1,498(+6),"

 
","


 
",マントルパワー, 
2021/03/26,大井,晴,3,C2一　二三,"

",13,6,9,103.9,12,13,"
石崎駿
",56,ダ1600,良,"

**

",1:45.5,2.5,"

**

",8-8-5-6,38.8-39.5,42.0,492(+6),"

 
","


 
",フォルデュラン, 
