日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/10/24,4東京6,晴,10,甲斐路S(3勝クラス),"

",11,7,9,13.7,4,8,"
石橋脩
",55,芝2000,良,"

**

",2:00.5,0.8,"

**

",8-8-7,36.1-35.8,35.3,478(+12),"

","


 
",トラストケンシン, 
2021/09/11,5中京1,曇,10,ムーンライトH(3勝クラス),"

",13,7,11,41.3,12,5,"
泉谷楓真
",55,芝2200,良,"

**

",2:12.8,0.7,"

**

",8-10-10-9,35.7-34.9,34.7,466(-2),"

","


 
",フライライクバード,182.0
2021/08/21,4新潟3,曇,11,日本海S(3勝クラス),"

",10,4,4,8.9,5,9,"
石川裕紀
",57,芝2200,良,"

**

",2:12.9,1.0,"

**

",4-4-4-5,35.1-37.3,37.3,468(-6),"

","


 
",グレンガリー, 
2021/05/30,2東京12,曇,10,むらさき賞(3勝クラス),"

",18,2,4,29.4,10,14,"
石橋脩
",55,芝1800,良,"

**

",1:45.8,1.5,"

**

",5-5-6,35.2-34.6,35.5,474(-4),"

","


 
",ジュンライトボルト, 
2021/05/02,2東京4,晴,10,府中S(3勝クラス),"

",12,6,8,11.1,6,5,"
石橋脩
",57,芝2000,良,"

**

",1:59.2,0.2,"

**

",6-5-5,36.0-34.6,34.1,478(-6),"

","


 
",ヤシャマル,182.0
2021/02/21,1東京8,晴,10,アメジストS(3勝クラス),"

",13,4,5,23.0,6,2,"
石橋脩
",54,芝2000,良,"

**

",1:59.1,0.1,"

**

",4-6-5,35.5-36.2,35.8,484(+2),"

","


 
",スパイラルダイブ,738.2
2020/11/29,5東京9,曇,11,ウェルカムS(3勝クラス),"

",16,7,13,6.4,4,13,"
武豊
",54,芝2000,良,"

**

",2:02.2,1.5,"

**

",4-5-9,37.3-34.2,34.6,482(0),"

","


 
",ヒシイグアス, 
2020/11/07,5東京1,曇,9,精進湖特別(2勝クラス),"

",12,8,12,16.3,6,1,"
石橋脩
",53,芝2000,良,"

**

",1:58.5,-0.4,"

**

",3-3-3,35.4-35.7,35.3,482(-2),"

","


 
",(サトノセシル),"1,528.7"
2020/10/25,4東京6,晴,9,tvk賞(2勝クラス),"

",8,2,2,10.2,6,5,"
石橋脩
",55,芝1800,良,"

**

",1:47.8,0.9,"

**

",5-5-6,34.7-37.8,35.7,484(+4),"

","


 
",モンブランテソーロ,150.0
2020/09/21,4中山5,晴,11,朝日セントライト記念(G2),"

",12,8,12,143.3,12,8,"
石橋脩
",56,芝2200,良,"

**

",2:16.8,1.8,"

**

",3-3-5-7,37.2-37.0,38.3,480(+18),"

","


 
",バビット, 
