日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/06/02,名古屋,曇,5,C19組,"

",10,8,9,2.7,2,5,"
丸野勝虎
",56,ダ1400,良,"

**

",1:34.5,2.0,"

**

",2-2-3,0.0-39.5,40.9,440(0),"

 
","


 
",パワポケーションズ,2.6
2021/05/18,名古屋,晴,4,C20組,"

",11,4,4,4.5,3,2,"
柿原翔
",56,ダ1400,重,"

**

",1:32.3,0.0,"

**

",8-6-3,0.0-41.7,40.3,440(-3),"

 
","


 
",メモリア,10.2
2021/05/03,名古屋,晴,6,C22組,"

",11,6,6,4.5,3,5,"
柿原翔
",56,ダ1400,稍,"

**

",1:33.7,0.7,"

**

",10-9-3,0.0-41.9,41.6,443(0),"

 
","


 
",コースタルチャート,2.6
2021/04/05,名古屋,晴,4,C22組,"

",11,1,1,25.1,4,5,"
丸野勝虎
",56,ダ1400,重,"

**

",1:33.1,2.6,"

**

",3-4-4,0.0-38.9,40.9,443(+1),"

 
","


 
",キングリアリティー,2.6
2021/03/23,名古屋,晴,1,C22組,"

",11,6,6,3.2,2,1,"
丸野勝虎
",56,ダ1400,重,"

**

",1:34.0,-1.5,"

**

",1-1-1,0.0-40.3,40.3,442(+3),"

 
","


 
",(ダイユウスピース),30.0
2021/02/23,名古屋,晴,3,C19組,"

",10,5,5,36.9,7,6,"
丸野勝虎
",56,ダ1400,良,"

**

",1:36.9,3.4,"

**

",2-3-3,0.0-40.8,43.9,439(-1),"

 
","


 
",サダムオリジン, 
2021/02/08,名古屋,晴,1,C27組,"

",10,1,1,2.7,2,4,"
丸野勝虎
",56,ダ1400,稍,"

**

",1:35.7,1.4,"

**

",3-3-3,0.0-41.5,42.4,440(-6),"

 
","


 
",サンキララ,3.6
2021/01/27,名古屋,晴,1,C19組,"

",11,5,5,15.8,4,7,"
宮下瞳
",54,ダ1400,不,"

**

",1:34.8,4.7,"

**

",3-4-5,0.0-39.8,42.9,446(-14),"

 
","


 
",ベンガン, 
2021/01/13,名古屋,晴,1,C26組,"

",10,7,7,3.1,2,3,"
宮下瞳
",54,ダ800,稍,"

**

",0:53.5,0.4,"

**

",1,0.0-38.9,39.3,460(+3),"

 
","


 
",レディトゥフライ,5.4
2020/12/22,名古屋,晴,2,C25組,"

",11,6,7,13.2,5,11,"
宮下瞳
",54,ダ1400,良,"

**

",1:37.7,4.2,"

**

",2-2-6,0.0-41.4,45.1,457(+4),"

 
","


 
",ルリマツリムーン, 
2020/12/07,名古屋,晴,2,C26組,"

",10,7,8,12.7,5,6,"
丸野勝虎
",56,ダ1400,良,"

**

",1:35.8,2.0,"

**

",2-2-3,0.0-41.5,43.2,453(-2),"

 
","


 
",マイネルグランサム, 
2020/11/24,名古屋,晴,2,C26組,"

",11,6,7,31.4,6,8,"
丸野勝虎
",56,ダ1400,良,"

**

",1:37.4,3.5,"

**

",3-3-3,0.0-41.0,44.4,455(+5),"

 
","


 
",フューリー, 
2020/10/28,名古屋,晴,4,C21組,"

",10,5,5,173.5,10,10,"
丸野勝虎
",56,ダ1400,良,"

**

",1:33.8,2.2,"

**

",7-8-9,0.0-40.2,41.4,450(+4),"

 
","


 
",メイショウウナサカ, 
2020/10/12,名古屋,晴,1,C30組,"

",10,3,3,14.9,5,2,"
丸野勝虎
",56,ダ800,重,"

**

",0:51.5,0.4,"

**

",4,0.0-37.4,37.1,446(-4),"

 
","


 
",スプリングヴェガ,9.6
2020/09/30,名古屋,晴,3,3歳6組,"

",11,7,9,98.5,7,11,"
丸野勝虎
",56,ダ1400,良,"

**

",1:35.8,4.1,"

**

",4-5-9,0.0-40.4,43.9,450(+8),"

 
","


 
",テレーザ, 
2020/09/02,名古屋,晴,4,3歳5組,"

",10,6,6,33.5,7,9,"
宮下瞳
",54,ダ1400,重,"

**

",1:37.1,3.2,"

**

",5-6-8,0.0-41.5,43.7,442(+2),"

 
","


 
",ミトノベルーガー, 
2020/08/18,名古屋,晴,2,名古屋モーニングフィ,"

",10,3,3,41.5,7,7,"
丸野勝虎
",56,ダ1400,良,"

**

",1:35.0,2.9,"

**

",6-8-7,0.0-40.6,42.7,440(+4),"

 
","


 
",カミルレ, 
