日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/18,園田,晴,9,C2一,"

",10,4,4,7.7,5,4,"
長尾翼玖
",53,ダ1400,良,"

**

",1:34.3,0.4,"

**

",6-8-8-5,0.0-39.2,39.0,467(+12),"

 
","


 
",ケンジーフェイス,9.0
2021/07/02,園田,曇,12,C1,"

",12,1,1,11.2,5,6,"
長尾翼玖
",53,ダ1400,不,"

**

",1:33.3,2.8,"

**

",8-8-8-7,0.0-39.6,41.2,455(-1),"

 
","


 
",アカリン, 
2021/06/10,園田,晴,9,C2一,"

",10,3,3,2.7,1,1,"
田中学
",56,ダ1400,良,"

**

",1:31.2,-0.1,"

**

",3-3-3-2,0.0-39.6,39.2,456(-5),"

 
","


 
",(ミヤビフレッチャ),60.0
2021/05/20,園田,雨,7,C2一,"

",9,2,2,6.7,3,3,"
長尾翼玖
",53,ダ1400,不,"

**

",1:33.0,1.6,"

**

",5-5-5-4,0.0-39.7,41.0,461(-1),"

 
","


 
",タガノオボロ,15.0
2021/05/04,園田,晴,6,C2一,"

",10,6,6,2.1,1,2,"
長尾翼玖
",54,ダ1400,良,"

**

",1:32.5,0.2,"

**

",7-8-3-2,0.0-40.7,39.7,462(-2),"

 
","


 
",ジョーパティオ,24.0
2021/04/16,園田,曇,2,C2二,"

",8,5,5,3.7,3,1,"
長尾翼玖
",53,ダ1400,良,"

**

",1:32.9,-1.0,"

**

",2-2-1-1,0.0-41.3,41.3,464(+4),"

 
","


 
",(ポテンシャルリアル),60.0
2021/03/24,姫路,晴,3,C3二,"

",10,2,2,1.5,1,1,"
田中学
",56,ダ1400,良,"

**

",1:33.5,-0.3,"

**

",7-7-4-3,0.0-39.8,39.2,460(-10),"

 
","


 
",(ルミノール),35.0
2021/03/03,姫路,晴,1,C3三,"

",10,2,2,1.4,1,2,"
田中学
",56,ダ1400,重,"

**

",1:34.4,0.5,"

**

",4-4-1-2,0.0-39.7,40.0,470(+9),"

 
","


 
",シゲルリシアキセキ,9.8
2020/12/22,園田,晴,7,C2一,"

",10,8,10,11.0,6,6,"
下原理
",56,ダ1400,良,"

**

",1:34.0,0.5,"

**

",2-2-2-3,0.0-40.0,40.3,461(+1),"

 
","


 
",ジュウワンエース, 
2020/12/08,園田,晴,4,C2二,"

",10,6,6,3.5,2,4,"
下原理
",56,ダ1400,良,"

**

",1:34.2,0.5,"

**

",6-6-6-4,0.0-40.8,40.8,460(0),"

 
","


 
",オーバーテイカー,5.0
2020/11/24,園田,晴,6,C2二,"

",10,7,7,1.6,1,3,"
下原理
",56,ダ1400,良,"

**

",1:35.0,0.2,"

**

",3-4-2-2,0.0-40.6,40.6,460(-9),"

 
","


 
",トーセンスプリント,7.0
2020/10/22,園田,曇,12,C2,"

",12,5,5,6.8,2,6,"
下原理
",56,ダ1700,稍,"

**

",1:55.8,2.0,"

**

",7-7-3-3,0.0-38.9,40.4,469(+19),"

 
","


 
",ヴェルテックス, 
2020/08/22,2小倉3,晴,4,3歳未勝利,"

",16,1,2,9.3,4,6,"
松山弘平
",56,ダ1700,良,"

**

",1:47.0,1.6,"

**

",4-4-3-4,30.6-37.6,38.8,450(-6),"

","


 
",スワーヴシールズ, 
2020/02/23,1小倉12,晴,2,3歳未勝利,"

",14,8,14,4.4,2,3,"
シュタル
",56,ダ1700,重,"

**

",1:46.1,1.2,"

**

",4-5-3-3,29.9-37.7,38.6,456(0),"

","


 
",ニホンピロスクーロ,130.0
2020/02/08,1小倉7,晴,2,3歳未勝利,"

",16,4,8,22.2,9,2,"
斎藤新
",54,ダ1700,良,"

**

",1:48.5,0.3,"

**

",2-2-2-2,30.1-38.7,38.8,456(0),"

","


 
",ブロフェルド,200.0
2020/01/12,1京都4,曇,4,3歳新馬,"

",16,4,8,70.3,13,13,"
竹之下智
",56,ダ1200,稍,"

**

",1:16.0,1.3,"

**

",9-10,37.2-37.5,38.0,456(0),"

","


 
",エイシンシャンツェ, 
