日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/08/26,浦和,晴,9,稲荷山特別,"

",11,5,5,5.7,2,11,"
半澤慶実
",54,ダ1400,良,"

**

",1:32.6,4.3,"

**

",4-4-6-9,37.4-38.3,41.6,448(+3),"

 
","


 
",オウケンアマゾネス, 
2021/07/23,浦和,晴,10,盛夏特別,"

",11,5,5,18.5,7,3,"
半澤慶実
",54,ダ1400,良,"

**

",1:29.5,0.5,"

**

",5-3-3-3,37.0-38.9,38.9,445(+2),"

 
","


 
",ヴェールレガロ,30.0
2021/06/28,浦和,晴,8,C2二　三四,"

",11,1,1,16.0,4,1,"
半澤慶実
",54,ダ1400,良,"

**

",1:29.1,-0.3,"

**

",1-1-1-1,37.1-39.1,39.1,443(-3),"

 
","


 
",(ジョーアドヴァンス),100.0
2021/06/15,川崎,晴,6,C2一　二三,"

",14,6,9,163.8,11,6,"
半澤慶実
",54,ダ1500,良,"

**

",1:37.3,1.0,"

**

",8-10-8-8,29.5-40.5,40.7,446(+4),"

 
","


 
",グリターテソーロ, 
2021/05/31,浦和,晴,7,C2二　三,"

",11,6,7,33.8,8,7,"
笹川翼
",54,ダ1500,重,"

**

",1:39.5,2.2,"

**

",2-2-1-4,31.1-40.2,42.4,442(-11),"

 
","


 
",フルミント, 
2021/05/10,浦和,晴,8,C2二　三,"

",11,5,5,20.5,4,5,"
和田譲治
",54,ダ1400,良,"

**

",1:29.9,0.5,"

**

",3-3-2-2,36.1-39.7,39.6,453(+5),"

 
","


 
",プリズムアーク,10.0
2021/02/01,浦和,晴,9,興雲閣幸運賞,"

",12,3,3,52.8,7,6,"
和田譲治
",54,ダ1400,重,"

**

",1:30.5,0.7,"

**

",3-3-5-4,37.3-39.6,39.7,448(+3),"

 
","


 
",ヴァーツラフ, 
2021/01/07,浦和,晴,7,今年はさいたま市誕生,"

",12,2,2,29.8,9,5,"
和田譲治
",54,ダ1500,良,"

**

",1:38.0,0.7,"

**

",3-3-4-5,30.6-40.3,40.4,445(-5),"

 
","


 
",アールブリッツ,11.0
2020/12/22,浦和,晴,6,滑川ため池いっぱい谷,"

",11,3,3,3.2,1,2,"
和田譲治
",54,ダ1400,良,"

**

",1:31.1,0.2,"

**

",2-2-2-2,38.1-39.5,39.6,450(0),"

 
","


 
",ピノーク,35.0
2020/11/25,浦和,曇,8,埼玉県酪農協会長賞,"

",12,6,8,23.1,6,4,"
和田譲治
",54,ダ1400,稍,"

**

",1:30.5,0.9,"

**

",3-3-4-4,36.1-40.2,40.6,450(0),"

 
","


 
",ピュアファンタジー,15.0
2020/08/31,川崎,晴,1,ライジングサン特別,"

",12,5,6,19.3,5,5,"
見越彬央
",54,ダ900,良,"

**

",0:56.2,1.3,"

**

",8-7,29.2-37.4,38.1,450(+7),"

 
","


 
",ビビリタマ,16.0
2020/08/24,川崎,晴,1,ライジングサン特別,"

",0,7,9, , ,,"
張田昂
",54,ダ900,稍,"


 
", , ,"


 
", , , ,計不,"

 
","


 
", , 
2020/08/13,浦和,晴,5,3歳三,"

",7,1,1,5.9,4,4,"
張田昂
",54,ダ1500,重,"

**

",1:39.9,2.5,"

**

",6-6-4-3,30.0-40.3,42.6,443(-5),"

 
","


 
",アンファンドディユ,18.0
