日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/09/16,園田,曇,12,C2,"

",12,7,10,2.9,1,1,"
木本直
",53,ダ1230,良,"

**

",1:20.8,0.0,"

**

",1-1-1-1,0.0-39.9,39.9,447(+3),"

 
","


 
",(マロンドクイーン),70.0
2021/08/06,園田,晴,12,キョウチクトウ賞C2,"

",11,4,4,4.3,3,3,"
木本直
",53,ダ1230,良,"

**

",1:19.9,0.3,"

**

",2-2-2-1,0.0-39.2,39.4,444(-3),"

 
","


 
",ユキネエ,17.5
2021/06/17,園田,晴,12,C1,"

",12,1,1,7.7,4,5,"
木本直
",53,ダ1230,重,"

**

",1:21.3,0.7,"

**

",1-1-1-1,0.0-39.6,40.3,447(+20),"

 
","


 
",ニコシーナ,8.0
2021/04/13,園田,雨,11,C1,"

",12,3,3,2.6,1,6,"
木本直
",53,ダ1230,良,"

**

",1:21.7,0.9,"

**

",1-1-1-1,0.0-40.3,41.2,427(-3),"

 
","


 
",サンアントニオ, 
2021/02/23,姫路,晴,6,C1二,"

",12,6,8,1.7,1,5,"
木本直
",53,ダ1400,良,"

**

",1:33.7,0.8,"

**

",5-6-6-6,0.0-38.5,38.8,430(+2),"

 
","


 
",アービルビエント,5.2
2020/12/09,園田,晴,12,タガノゴールド号メモ,"

",12,8,11,5.5,4,1,"
木本直
",52,ダ1230,良,"

**

",1:20.5,-0.4,"

**

",3-3-2-1,0.0-39.5,39.3,428(+4),"

 
","


 
",(オウケンラブキセキ),55.0
2020/11/03,門別,晴,7,レ・コードな町新冠特,"

",8,6,6,2.1,2,2,"
桑村真明
",54,ダ1000,不,"

**

",1:01.1,0.3,"

**

",2-1,0.0-37.3,37.6,424(-10),"

 
","


 
",ランテーナモア,9.0
2020/10/22,門別,曇,5,3歳以上C4ー2,"

",12,7,10,2.9,2,1,"
桑村真明
",54,ダ1000,稍,"

**

",1:01.4,-0.8,"

**

",1-1,0.0-37.6,37.6,434(+4),"

 
","


 
",(ライトニングレイ),30.0
2020/09/29,門別,晴,7,3歳以上C4ー5,"

",11,3,3,2.2,2,1,"
桑村真明
",54,ダ1000,良,"

**

",1:01.9,-0.6,"

**

",1-1,0.0-38.6,38.6,430(-2),"

 
","


 
",(ボンテンマル),30.0
2020/09/15,門別,曇,6,3歳以上C4ー5,"

",12,7,10,10.8,4,3,"
桑村真明
",54,ダ1200,重,"

**

",1:14.6,0.5,"

**

",3-1,0.0-39.0,39.4,432(+14),"

 
","


 
",エルスネル,6.3
2020/08/22,2札幌3,晴,4,3歳未勝利,"

",15,7,13,112.2,13,14,"
秋山稔樹
",51,芝1200,良,"

**

",1:10.6,1.2,"

**

",9-9,34.2-35.2,35.8,418(-6),"

","



",サクセスハーモニー, 
2020/06/20,3阪神5,晴,6,3歳未勝利,"

",18,7,14,219.5,17,16,"
斎藤新
",53,芝1800,稍,"

**

",1:50.2,2.6,"

**

",1-1,35.5-35.4,38.0,424(+2),"

","


 
",ダンツイノーバ, 
2020/04/25,3京都1,晴,4,3歳未勝利,"

",18,6,12,216.2,13,10,"
小牧太
",54,芝1600,良,"

**

",1:35.6,1.0,"

**

",14-13,34.8-35.4,35.2,422(-8),"

","



",ディキシークイーン, 
2020/03/21,1阪神8,晴,2,3歳未勝利,"

",16,3,5,110.9,12,11,"
亀田温心
",51,ダ1200,良,"

**

",1:16.1,2.0,"

**

",14-13,35.7-38.4,38.6,430(0),"

","



",バルボア, 
