日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/25,園田,曇,6,アベリア賞B2,"

",10,2,2,1.9,1,1,"
下原理
",56,ダ1400,稍,"


 
",1:32.8,-0.2,"


 
",5-5-5-4,0.0-40.1,39.6,481(+2),"

 
","


 
",(ヴィクトリーナイト),110.0
2021/11/04,園田,晴,11,西脇市日本のへそ特別,"

",12,5,6,1.8,1,4,"
下原理
",56,ダ1400,良,"

**

",1:31.9,0.2,"

**

",4-4-3-3,0.0-39.3,39.2,479(+1),"

 
","


 
",インプルーヴ,16.5
2021/10/08,園田,晴,10,ホトトギス賞C1,"

",11,8,11,2.1,1,1,"
川原正一
",57,ダ1400,良,"

**

",1:31.0,-0.3,"

**

",2-2-1-1,0.0-39.1,39.0,478(-5),"

 
","


 
",(ラルワースコーヴ),90.0
2021/06/09,園田,晴,11,兵庫県産たまご特別B,"

",12,3,3,2.8,1,1,"
川原正一
",56,ダ1400,良,"

**

",1:30.5,-0.4,"

**

",3-2-2-1,0.0-38.5,38.4,483(+1),"

 
","


 
",(イチゴチャン),110.0
2021/05/20,園田,雨,10,B2,"

",12,7,10,2.4,2,6,"
川原正一
",56,ダ1400,不,"

**

",1:33.3,1.9,"

**

",2-2-2-4,0.0-41.0,42.7,482(-8),"

 
","


 
",ゴールデンヘイロー, 
2021/04/16,園田,曇,12,ナズナ賞C1一,"

",10,6,6,1.8,1,1,"
川原正一
",57,ダ1400,良,"

**

",1:31.3,-0.6,"

**

",1-1-1-1,0.0-39.5,39.5,490(+5),"

 
","


 
",(メイショウホルス),80.0
2021/03/23,姫路,晴,11,C1,"

",11,6,8,1.9,1,1,"
川原正一
",56,ダ1400,良,"

**

",1:31.2,-0.4,"

**

",1-1-1-1,0.0-38.0,38.0,485(-3),"

 
","


 
",(スマートオーブ),65.0
2021/03/04,姫路,曇,8,C1二,"

",12,1,1,2.8,2,2,"
川原正一
",56,ダ1400,稍,"

**

",1:33.7,0.0,"

**

",3-3-4-3,0.0-38.4,38.2,488(+4),"

 
","


 
",スズベルベット,18.2
2021/02/09,姫路,晴,6,C2一,"

",10,7,8,2.8,1,1,"
川原正一
",56,ダ1400,良,"

**

",1:32.1,-0.5,"

**

",1-1-1-1,0.0-39.0,39.0,484(-6),"

 
","


 
",(ナリタサーガ),50.0
2021/01/19,姫路,晴,6,C2一,"

",10,2,2,5.3,4,3,"
川原正一
",56,ダ1400,良,"

**

",1:33.1,0.1,"

**

",4-4-4-4,0.0-39.0,38.8,490(+24),"

 
","


 
",スナークビシャモン,7.0
2020/08/25,金沢,晴,9,能登巌門賞(未勝利),"

",10,2,2,3.8,2,4,"
北村友一
",56,ダ1500,良,"

**

",1:37.0,1.4,"

**

",2-2-1-2,0.0-39.6,41.0,466(+2),"

 
","


 
",ナムラサンシロー,8.0
2020/07/18,4阪神5,晴,3,3歳未勝利,"

",16,7,13,8.0,5,11,"
北村友一
",56,ダ1400,稍,"

**

",1:27.0,1.8,"

**

",5-5,34.9-38.1,39.5,464(-8),"

","


 
",フィナールショコラ, 
2020/06/27,3阪神7,晴,3,3歳未勝利,"

",16,7,13,37.9,11,4,"
北村友一
",56,ダ1400,良,"

**

",1:25.5,1.0,"

**

",2-2,34.7-37.7,38.6,472(-6),"

","


 
",ヴァクストゥーム,77.0
2020/05/10,3京都6,曇,2,3歳未勝利,"

",16,1,2,69.7,12,10,"
泉谷楓真
",53,ダ1400,良,"

**

",1:27.2,1.4,"

**

",16-14,35.0-38.3,38.1,478(0),"

","



",ラフリッグフェル, 
