日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/25,浦和,晴,9,マルチフェイス特別,"

",12,5,5,10.8,4,3,"
張田昂
",57,ダ1400,稍,"


 
",1:28.9,0.7,"


 
",5-5-4-4,37.2-38.0,38.3,445(-7),"

 
","


 
",コウユーモテモテ,80.0
2021/10/17,5新潟4,曇,8,3歳以上1勝クラス,"

",14,6,9,46.7,12,6,"
松本大輝
",54,ダ1200,不,"

**

",1:11.6,0.8,"

**

",12-14,34.0-36.8,36.8,452(-6),"

","


 
",サトノアポロン, 
2021/08/25,門別,曇,8,レダ特別,"

",9,6,6,6.2,5,6,"
阿部龍
",56,ダ1200,不,"

**

",1:13.5,2.0,"

**

",3-1,0.0-37.7,39.6,458(+8),"

 
","


 
",ヤマメ, 
2021/07/03,3小倉1,小雨,9,3歳以上1勝クラス,"

",14,8,14,14.5,8,6,"
松本大輝
",54,ダ1000,稍,"

**

",0:59.2,0.8,"

**

",9-10,34.1-36.0,36.1,450(+4),"

","


 
",ロードクラージュ, 
2021/04/25,1新潟6,曇,8,4歳以上1勝クラス,"

",15,2,3,14.8,7,8,"
吉田隼人
",57,ダ1200,良,"

**

",1:13.3,1.5,"

**

",10-10,34.5-37.3,37.9,446(-2),"

","



",ペイシャリルキス, 
2021/03/20,1阪神11,曇,7,4歳以上1勝クラス,"

",11,6,7,43.4,10,10,"
松本大輝
",54,ダ1200,良,"

**

",1:13.5,1.3,"

**

",2-3,34.7-37.5,38.2,448(0),"

","


 
",カイルアコナ, 
2021/02/07,1小倉8,晴,3,4歳以上1勝クラス,"

",13,8,14,17.0,6,7,"
吉田隼人
",57,ダ1000,稍,"

**

",0:59.1,1.4,"

**

",10-10,34.3-34.9,35.6,448(-2),"

","


 
",ゴーゴーチアフル, 
2021/01/23,1中京7,雨,7,4歳以上1勝クラス,"

",16,4,8,18.3,8,3,"
松山弘平
",56,ダ1200,稍,"

**

",1:12.7,0.2,"

**

",5-4,35.6-36.9,36.8,450(+4),"

","


 
",シンゼンブースター,190.0
2020/12/09,大井,曇,10,アーバンステージ師走,"

",15,3,5,93.9,14,9,"
桑村真明
",57,ダ1200,良,"

**

",1:13.6,1.2,"

**

",9-9,34.8-37.6,37.8,446(+2),"

 
","


 
",オールスマート, 
2020/10/25,4新潟6,曇,6,3歳以上1勝クラス,"

",11,4,4,18.1,8,10,"
藤田菜七
",53,ダ1200,重,"

**

",1:12.2,1.4,"

**

",1-1,34.0-36.8,38.2,444(+3),"

","


 
",ケイアイピハ, 
