日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/25,浦和,晴,7,C1六,"

",12,7,9,3.2,2,1,"
張田昂
",56,ダ1500,稍,"


 
",1:37.5,-0.2,"


 
",1-1-1-1,32.2-39.2,39.2,513(+9),"

 
","


 
",(セイショウパイロ),110.0
2021/08/26,浦和,晴,9,稲荷山特別,"

",11,1,1,1.8,1,2,"
張田昂
",56,ダ1400,良,"

**

",1:29.3,1.0,"

**

",1-1-1-2,37.4-38.3,39.3,504(-1),"

 
","


 
",オウケンアマゾネス,52.5
2021/07/26,浦和,曇,9,鴻巣市の由来コウノト,"

",10,7,9,1.3,1,1,"
張田昂
",56,ダ1500,良,"

**

",1:37.4,-0.1,"

**

",1-1-1-1,31.4-39.5,39.5,505(+3),"

 
","


 
",(マイヨヴェール),100.0
2021/06/28,浦和,晴,6,C2二　三四,"

",12,1,1,1.5,1,1,"
張田昂
",56,ダ1500,良,"

**

",1:34.9,-1.4,"

**

",1-1-1-1,29.8-39.5,39.5,502(-3),"

 
","


 
",(カシノキラキラ),100.0
2021/06/02,浦和,曇,5,C2四　五六,"

",12,5,5,4.0,2,3,"
笹川翼
",56,ダ1400,稍,"

**

",1:29.7,0.8,"

**

",2-2-2-2,37.4-38.1,38.8,505(-3),"

 
","


 
",トーセンレガシー,20.0
2021/05/12,浦和,曇,5,C2六,"

",11,7,9,1.9,1,2,"
矢野貴之
",56,ダ1500,良,"

**

",1:37.8,0.1,"

**

",2-2-1-2,31.6-39.2,39.3,508(-6),"

 
","


 
",パーキー,35.0
2021/04/01,浦和,晴,5,C2八　九,"

",12,6,8,4.3,2,2,"
笹川翼
",56,ダ1500,稍,"

**

",1:37.8,0.5,"

**

",4-3-2-2,31.8-38.9,39.2,514(+4),"

 
","


 
",ピオレドール,35.0
2021/02/22,浦和,晴,4,特選,"

",11,6,7,3.3,2,2,"
笹川翼
",56,ダ1500,稍,"

**

",1:38.8,0.4,"

**

",2-2-1-1,32.1-39.3,39.7,510(-6),"

 
","


 
",エールプレジール,31.5
2021/02/03,浦和,晴,2,C3　4歳ウ,"

",10,5,5,1.9,1,2,"
笹川翼
",56,ダ1400,重,"

**

",1:31.2,0.7,"

**

",1-1-1-1,37.5-40.0,40.7,516(-5),"

 
","


 
",キングバーグ,28.0
2021/01/07,浦和,晴,2,C3　4歳エ,"

",12,6,7,10.2,4,2,"
笹川翼
",56,ダ1400,良,"

**

",1:31.3,0.4,"

**

",2-2-2-2,37.9-39.9,40.3,521(-2),"

 
","


 
",ジョーパティオ,28.0
