日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/08/22,盛岡,小雨,2,C2九組,"

",8,4,4,75.5,8,8,"
木村暁
",54,ダ1200,稍,"

**

",1:19.5,2.8,"

**

",8-8,0.0-38.0,39.3,421(+2),"

 
","


 
",ネオシャンドマルス, 
2021/08/15,盛岡,曇,4,C2九組,"

",7,2,2,26.8,6,6,"
塚本涼人
",54,ダ1200,不,"

**

",1:17.6,1.6,"

**

",1-2,0.0-37.9,39.5,419(+1),"

 
","


 
",モリデンスケサン, 
2021/08/08,盛岡,曇,1,C2十組,"

",5,5,5,10.5,4,5,"
塚本涼人
",54,ダ1200,良,"

**

",1:18.4,0.9,"

**

",1-2,0.0-39.2,40.1,418(-2),"

 
","


 
",ネオシャンドマルス,1.4
2021/07/05,盛岡,曇,4,C2,"

",8,5,5,99.0,8,5,"
木村暁
",54,ダ1000,稍,"

**

",1:04.3,1.4,"

**

",8-7,0.0-38.2,38.0,420(-2),"

 
","


 
",ラッキーバローズ,1.4
2021/06/29,盛岡,小雨,1,C2,"

",6,1,1,42.8,6,6,"
木村暁
",54,ダ1000,良,"

**

",1:05.3,3.5,"

**

",4-5,0.0-37.3,39.1,422(-1),"

 
","


 
",トミノヴェール, 
2021/06/22,水沢,曇,4,C2,"

",8,6,6,71.5,8,8,"
陶文峰
",54,ダ850,良,"

**

",0:55.5,1.8,"

**

",8-8,0.0-38.0,37.8,423(+6),"

 
","


 
",ユイノリオン, 
2021/06/07,水沢,晴,7,C2,"

",8,8,8,107.3,8,8,"
塚本涼人
",53,ダ850,良,"

**

",0:54.8,2.4,"

**

",7-8,0.0-37.1,38.7,417(+2),"

 
","


 
",ワンパーパス, 
2021/05/31,水沢,晴,1,C2,"

",9,1,1,197.9,9,9,"
塚本涼人
",53,ダ850,良,"

**

",0:53.9,1.7,"

**

",8-8,0.0-36.8,37.8,415(+4),"

 
","


 
",エムオーシャルマン, 
2021/05/24,水沢,曇,3,C2,"

",7,5,5,119.2,7,6,"
塚本涼人
",53,ダ850,稍,"

**

",0:53.9,1.5,"

**

",6-6,0.0-36.8,37.3,411(+2),"

 
","


 
",トップシークレット, 
2021/05/17,水沢,曇,1,C2,"

",7,2,2,63.7,7,6,"
塚本涼人
",53,ダ850,良,"

**

",0:55.0,1.7,"

**

",7-6,0.0-37.9,38.5,409(-1),"

 
","


 
",クマチャン, 
2021/05/10,水沢,曇,1,C2,"

",7,7,7,151.3,7,7,"
塚本涼人
",53,ダ850,良,"

**

",0:55.3,2.4,"

**

",7-7,0.0-37.4,39.1,410(+4),"

 
","


 
",ヤマニンルサリー, 
2021/05/03,水沢,小雨,1,C2,"

",8,2,2,117.1,8,5,"
木村暁
",54,ダ850,不,"

**

",0:54.0,0.8,"

**

",7-8,0.0-37.8,37.8,406(+4),"

 
","


 
",スイセイオリュウ,1.4
2021/04/26,水沢,晴,1,C2,"

",9,1,1,124.1,8,9,"
塚本涼人
",53,ダ850,良,"

**

",0:56.1,1.7,"

**

",8-8,0.0-38.7,39.7,402(-1),"

 
","


 
",ビチュリス, 
2021/04/19,水沢,曇,1,C2,"

",8,1,1,151.8,8,7,"
塚本涼人
",53,ダ850,重,"

**

",0:54.5,1.6,"

**

",7-7,0.0-37.2,38.1,403(+2),"

 
","


 
",エカテリーナ, 
2021/04/12,水沢,晴,3,C2,"

",9,1,1,123.8,9,9,"
塚本涼人
",53,ダ850,良,"

**

",0:56.8,2.8,"

**

",9-9,0.0-38.1,39.9,401(+5),"

 
","


 
",ベルベストスター, 
2021/04/05,水沢,曇,1,C2,"

",8,5,5,177.4,8,7,"
塚本涼人
",53,ダ850,稍,"

**

",0:55.6,3.2,"

**

",8-7,0.0-37.0,39.1,396(-7),"

 
","


 
",タクティークプラン, 
2021/03/28,水沢,曇,1,C2,"

",9,6,6,156.0,9,9,"
塚本涼人
",53,ダ850,良,"

**

",0:57.1,3.4,"

**

",9-9,0.0-37.9,39.7,403(-4),"

 
","


 
",マノラム, 
2021/03/21,水沢,雨,7,C2,"

",9,5,5,174.2,9,9,"
塚本涼人
",53,ダ850,不,"

**

",0:55.0,3.3,"

**

",9-9,0.0-36.1,37.8,407(-5),"

 
","


 
",ヤマニンシーベリー, 
2021/03/12,水沢,曇,1,春の水沢競馬オープニ,"

",10,1,1,141.6,10,10,"
塚本涼人
",53,ダ850,良,"

**

",0:57.4,4.8,"

**

",9-9,0.0-37.2,40.2,412(-14),"

 
","


 
",マートルリース, 
2021/01/02,水沢,晴,3,C2十二組,"

",9,5,5,114.0,8,8,"
大坪慎
",54,ダ1300,不,"

**

",1:26.5,1.3,"

**

",4-5-8-8,0.0-39.6,39.9,426(+3),"

 
","


 
",ヒシマーシャル, 
2020/12/21,水沢, ,5,C2,"

",0,5,5, , ,,"
岩本怜
",54,ダ850,,"


 
", , ,"


 
", , , ,計不,"

 
","


 
", , 
2020/12/15,水沢, ,1,C2,"

",0,5,5, , ,,"
岩本怜
",54,ダ850,,"


 
", , ,"


 
", , , ,計不,"

 
","


 
", , 
