日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/02/17,高知,小雪,2,C3ー12,"

",9,8,8,2.9,1,中,"
岡村卓弥
",54,ダ1400,不,"

**

", , ,"

**

",1-1,0.0-40.1, ,465(-1),"

 
","


 
",エスペランサリュウ, 
2021/02/03,高知,晴,1,C3ー13,"

",10,2,2,14.9,3,2,"
岡村卓弥
",54,ダ1400,重,"

**

",1:35.5,2.4,"

**

",1-1-1-3,0.0-40.0,42.4,466(0),"

 
","


 
",ディロス,17.5
2021/01/27,高知,晴,1,C3ー13,"

",11,2,2,135.1,8,3,"
岡村卓弥
",54,ダ1300,不,"

**

",1:25.8,2.1,"

**

",5-5-4-3,0.0-39.2,40.8,466(-5),"

 
","


 
",ディライトラッシュ,10.0
2021/01/20,高知,晴,1,C3ー14,"

",11,7,9,25.9,4,4,"
岡村卓弥
",54,ダ1400,稍,"

**

",1:37.2,3.2,"

**

",7-7-7-6,0.0-41.0,41.4,471(0),"

 
","


 
",スワンボート,7.5
