日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/23,笠松,曇,5,第15回ファンです★,"

",10,7,8,72.0,7,1,"
加藤利征
",54,ダ1400,稍,"


 
",1:33.2,-0.6,"


 
",1-1-1,0.0-40.6,40.6,443(-1),"

 
","


 
",(カリーナチャム),27.0
2021/11/08,笠松,晴,6,サラ系C30組,"

",8,8,8,50.3,6,4,"
森島貴之
",54,ダ1400,良,"

**

",1:33.8,0.9,"

**

",6-5-2,0.0-40.9,40.7,444(-1),"

 
","


 
",ダンディゴッホ,2.7
2021/10/26,笠松,晴,7,サラ系C27組,"

",10,2,2,105.6,6,6,"
森島貴之
",54,ダ1400,良,"

**

",1:33.9,2.6,"

**

",8-7-7,0.0-40.4,41.5,445(-9),"

 
","


 
",ドンマノア, 
2021/10/07,笠松,曇,1,サラ系C26組,"

",8,7,7,38.9,5,8,"
森島貴之
",54,ダ1400,良,"

**

",1:36.8,6.0,"

**

",2-2-7,0.0-39.5,45.3,454(-5),"

 
","


 
",マルヨティアナ, 
2021/09/21,笠松,晴,1,サラ系C22組,"

",9,2,2,22.4,7,5,"
東川慎
",52,ダ800,良,"

**

",0:50.1,0.7,"

**

",1,0.0-36.5,37.0,459(-3),"

 
","


 
",オルガンザ,1.4
2021/09/08,笠松,曇,2,サラ系C20組,"

",11,8,12,5.3,3,6,"
森島貴之
",54,ダ1400,良,"

**

",1:34.1,1.5,"

**

",3-3-2,0.0-41.6,42.9,462(+40),"

 
","


 
",ゴールデンアーク, 
2021/01/19,笠松, ,3,サラ系C25組,"

",0,1,1, , ,,"
森島貴之
",54,ダ1400,,"


 
", , ,"


 
", , , ,計不,"

 
","


 
", , 
2021/01/06,笠松,晴,4,サラ系C28組,"

",8,5,5,10.1,6,7,"
加藤利征
",54,ダ1400,良,"

**

",1:32.8,1.3,"

**

",1-1-1,0.0-40.9,42.2,422(0),"

 
","


 
",ムーンライトアリア, 
2020/12/28,笠松,晴,4,内田健介祝成人杯,"

",10,2,2,18.4,6,5,"
水野翔
",54,ダ1400,良,"

**

",1:31.1,0.3,"

**

",3-5-4,0.0-40.1,39.5,422(-1),"

 
","


 
",サトノバシリス,1.2
2020/12/14,笠松,曇,5,サラ系C29組,"

",8,2,2,25.5,7,7,"
加藤利征
",54,ダ1400,良,"

**

",1:30.6,0.8,"

**

",4-5-6,0.0-40.3,39.7,423(-3),"

 
","


 
",デルマエメラルド, 
2020/11/30,笠松,晴,5,サラ系C29組,"

",9,8,9,18.6,4,2,"
水野翔
",54,ダ1400,良,"

**

",1:31.2,0.0,"

**

",4-3-3,0.0-39.7,39.2,426(-12),"

 
","


 
",プライムエルフ,5.6
2020/10/20,笠松,晴,6,サラ系C26組,"

",11,1,1,18.1,4,3,"
渡辺竜也
",54,ダ1400,良,"

**

",1:33.3,2.5,"

**

",4-4-5,0.0-39.9,41.7,438(+6),"

 
","


 
",ゴールドクレスト,2.4
2020/10/05,笠松,晴,7,サラ系C25組,"

",11,2,2,27.7,4,4,"
渡辺竜也
",54,ダ1400,良,"

**

",1:31.9,1.3,"

**

",4-5-5,0.0-40.3,40.9,432(+2),"

 
","


 
",ドリームアイ,1.7
2020/09/23,笠松,晴,2,サラ系3歳11組,"

",10,6,6,65.3,7,7,"
水野翔
",54,ダ1400,良,"

**

",1:33.4,2.8,"

**

",2-7-7,0.0-40.5,42.6,430(-3),"

 
","


 
",ヒルノコルシカ, 
2020/09/11,笠松,雨,5,サラ系3歳8組,"

",7,5,5,6.4,3,5,"
水野翔
",54,ダ1400,重,"

**

",1:36.1,4.3,"

**

",2-4-6,0.0-40.6,44.7,433(+7),"

 
","


 
",イントゥザスカイ,1.5
2020/08/28,笠松,曇,2,サラ系3歳9組,"

",10,8,9,2.6,2,2,"
水野翔
",54,ダ800,良,"

**

",0:50.2,0.8,"

**

",2,0.0-36.5,36.8,426(+2),"

 
","


 
",ジョークー,6.7
2020/08/13,笠松,曇,2,サラ系3歳11組,"

",10,8,10,8.8,5,7,"
水野翔
",54,ダ1400,良,"

**

",1:34.3,3.3,"

**

",2-5-7,0.0-41.3,44.2,424(+12),"

 
","


 
",ブルベアエーカー, 
2020/07/12,2福島4,雨,7,3歳未勝利,"

",16,6,12,178.6,16,15,"
国分優作
",54,ダ1150,不,"

**

",1:10.7,2.8,"

**

",15-13,31.1-36.8,38.1,412(+14),"

","


 
",ラブアドベンチャー, 
2020/04/26,1福島6,晴,1,3歳未勝利,"

",16,6,11,240.9,16,16,"
黛弘人
",54,ダ1150,良,"

**

",1:15.1,4.0,"

**

",13-16,32.5-38.6,40.9,398(+8),"

","



",ハギノオーロ, 
2020/03/07,1中京3,晴,3,3歳未勝利,"

",15,5,8,362.3,13,14,"
黛弘人
",54,ダ1200,良,"

**

",1:16.1,3.5,"

**

",13-13,34.6-38.0,39.6,390(-12),"

","


 
",アサカディオネ, 
2020/01/13,1中山5,晴,1,3歳未勝利,"

",16,7,14,361.1,15,11,"
小林凌大
",51,ダ1200,良,"

**

",1:14.9,2.4,"

**

",10-10,34.5-38.0,39.5,402(+10),"

","


 
",セレンディピア, 
2019/12/15,5中山6,晴,5,2歳新馬,"

",16,6,11,60.3,11,11,"
小林凌大
",51,ダ1200,良,"

**

",1:15.0,1.5,"

**

",12-12,34.9-38.6,38.0,392(0),"

","



",ファンファン, 
