日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2020/02/23,高知,晴,3,坪内さんお疲れ様特別,"

",8,2,2, , ,取,"
塚本雄大
",53,ダ1400,不,"

**

", , ,"

**

", ,0.0-40.9, ,計不,"

 
","


 
",ラブミーアーサー, 
2020/02/16,高知,曇,3,茂木様生誕記念特別,"

",9,4,4,193.5,9,4,"
塚本雄大
",53,ダ1300,不,"

**

",1:27.0,2.1,"

**

",6-7-7-5,0.0-39.8,41.0,439(+1),"

 
","


 
",フルゴリラ,4.5
2020/02/09,高知,晴,3,3歳ー1,"

",7,6,6,47.4,6,6,"
塚本雄大
",53,ダ1400,重,"

**

",1:39.7,2.5,"

**

",3-5-5-6,0.0-43.5,45.1,438(+2),"

 
","


 
",カンタベリードーム, 
2020/02/02,高知,晴,2,3歳ー1,"

",9,4,4,90.1,8,6,"
塚本雄大
",53,ダ1300,重,"

**

",1:29.9,1.3,"

**

",6-5-5-6,0.0-42.2,42.6,436(+1),"

 
","


 
",ゲンパチノーブル, 
2020/01/22,高知,曇,2,3歳ー1,"

",9,7,7,37.6,7,7,"
塚本雄大
",53,ダ1300,重,"

**

",1:29.8,1.7,"

**

",4-4-4-5,0.0-40.9,41.9,435(+2),"

 
","


 
",ゴールドホマレ, 
2020/01/13,高知,晴,2,3歳ー1,"

",8,5,5,49.5,6,7,"
塚本雄大
",53,ダ1300,不,"

**

",1:29.1,2.7,"

**

",7-7-8-7,0.0-40.6,41.4,433(+2),"

 
","


 
",セキセキ, 
2019/12/29,高知,曇,3,オリオン特別,"

",9,8,9,87.9,7,4,"
塚本雄大
",53,ダ1400,不,"

**

",1:35.2,2.1,"

**

",8-8-8-8,0.0-40.3,40.9,431(-3),"

 
","


 
",ナムラリュウグウ,7.5
2019/12/21,高知,曇,3,ひとし君とウララ特別,"

",6,3,3,7.4,3,6,"
塚本雄大
",53,ダ1300,重,"

**

",1:33.6,2.8,"

**

",6-6-6-6,0.0-43.2,44.9,434(+1),"

 
","


 
",ヨシタカ, 
2019/12/08,高知,晴,6,2歳ー1,"

",10,8,9,4.8,3,6,"
佐原秀泰
",54,ダ1300,重,"

**

",1:30.3,2.4,"

**

",6-6-6-6,0.0-42.1,43.7,433(-9),"

 
","


 
",ボルトギーニ, 
2019/10/30,門別,晴,3,2歳未勝利(未勝利),"

",7,4,4,5.8,5,2,"
桑村真明
",54,ダ1500,良,"

**

",1:39.1,0.2,"

**

",2-1-2-2,0.0-40.2,40.3,442(0),"

 
","


 
",シザーハンズ,10.0
2019/10/15,門別,晴,1,2歳未勝利(未勝利),"

",7,6,6,6.2,5,2,"
桑村真明
",54,ダ1500,重,"

**

",1:40.0,0.1,"

**

",3-1-3-1,0.0-40.8,40.9,442(+6),"

 
","


 
",クリストファー,10.0
2019/09/24,門別,晴,4,2歳未勝利(未勝利),"

",11,3,3,30.4,9,7,"
桑村真明
",54,ダ1600,重,"

**

",1:45.7,1.5,"

**

",2-1-1-3,0.0-40.6,42.1,436(-4),"

 
","


 
",フリタイム, 
2019/09/10,門別,晴,7,2歳未勝利(未勝利),"

",7,2,2,34.9,5,3,"
落合玄太
",53,ダ1600,良,"

**

",1:47.4,1.2,"

**

",2-4-4-3,0.0-40.8,41.3,440(0),"

 
","


 
",スターウェスティア,7.5
2019/08/27,門別,晴,3,2歳未勝利(未勝利),"

",11,2,2,80.4,7,10,"
小野楓馬
",51,ダ1600,稍,"

**

",1:48.4,3.6,"

**

",4-4-4-7,0.0-42.0,44.8,440(0),"

 
","


 
",モリデンリバー, 
2019/08/13,門別,晴,4,2歳未勝利(未勝利),"

",10,2,2,10.4,5,8,"
加藤誓二
",54,ダ1600,重,"

**

",1:48.9,2.2,"

**

",6-7-7-9,0.0-42.1,42.9,440(-6),"

 
","


 
",アンガイガンバルド, 
2019/07/24,門別,曇,2,2歳未勝利(未勝利),"

",8,6,6,17.2,6,4,"
石川倭
",54,ダ1500,稍,"

**

",1:39.6,0.9,"

**

",4-5-4-2,0.0-41.4,42.1,446(+6),"

 
","


 
",ジェネラルエリア,5.0
2019/07/03,門別,晴,3,Bリーグ界のブラピ・(未勝利),"

",14,1,1,129.9,11,7,"
小野楓馬
",51,ダ1200,重,"

**

",1:17.5,1.3,"

**

",14-11,0.0-39.7,39.0,440(-2),"

 
","


 
",リンノカーニバル, 
2019/06/12,門別,曇,4,JRA認定アタックチ(未勝利),"

",9,6,6,74.9,7,6,"
小野楓馬
",51,ダ1000,良,"

**

",1:04.3,2.1,"

**

",6-7,0.0-38.4,38.8,442(+2),"

 
","


 
",マルハチアポロン, 
2019/05/21,門別,雨,3,JRA認定アタックチ(未勝利),"

",10,4,4,142.1,7,6,"
小野楓馬
",51,ダ1000,不,"

**

",1:03.8,2.0,"

**

",9-9,0.0-38.2,38.5,440(0),"

 
","


 
",ボルドーヴェルチュ, 
2019/05/09,門別,晴,6,JRA認定フレッシュ(新馬),"

",10,5,5,28.4,6,10,"
石川倭
",54,ダ1000,稍,"

**

",1:07.0,6.1,"

**

",7-8,0.0-37.4,41.7,440(0),"

 
","


 
",コーラルツッキー, 
