日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/01/19,笠松, ,2,サラ系C26組,"

",0,5,5, , ,,"
大塚研司
",56,ダ1400,,"


 
", , ,"


 
", , , ,計不,"

 
","


 
", , 
2021/01/06,笠松,晴,3,サラ系C30組,"

",9,4,4,22.3,7,2,"
松本剛志
",56,ダ1400,良,"

**

",1:33.0,0.4,"

**

",6-4-1,0.0-40.2,39.9,430(+3),"

 
","


 
",エイシンシャウト,8.1
2020/12/28,笠松,曇,1,サラ系C26組,"

",10,8,9,161.5,9,4,"
松本剛志
",56,ダ800,良,"

**

",0:50.9,1.0,"

**

",3,0.0-37.0,37.1,427(+2),"

 
","


 
",アンネローゼ,1.7
2020/12/14,笠松,曇,3,サラ系C31組,"

",9,6,6,33.8,7,7,"
大塚研司
",56,ダ1400,良,"

**

",1:32.0,2.0,"

**

",9-8-7,0.0-39.0,38.9,425(+6),"

 
","


 
",エイシンカノープス, 
2020/11/30,笠松,晴,3,サラ系C32組,"

",8,6,6,66.1,7,2,"
大塚研司
",56,ダ1400,良,"

**

",1:32.9,0.2,"

**

",8-4-3,0.0-40.6,40.5,419(+7),"

 
","


 
",プラネットルージュ,5.6
2020/11/16,笠松,晴,1,サラ系C29組,"

",10,1,1,89.9,9,10,"
吉井友彦
",56,ダ800,良,"

**

",0:51.7,1.2,"

**

",10,0.0-37.5,37.4,412(-7),"

 
","


 
",エイシンバビロン, 
2020/11/02,笠松,雨,2,サラ系C30組,"

",9,4,4,61.8,8,8,"
東川慎
",54,ダ1400,良,"

**

",1:34.1,2.5,"

**

",8-8-9,0.0-40.5,41.3,419(+7),"

 
","


 
",ミナト, 
2020/10/20,笠松,晴,3,サラ系C30組,"

",8,7,7,29.6,5,4,"
大原浩司
",56,ダ1400,良,"

**

",1:35.0,2.7,"

**

",7-3-3,0.0-39.3,41.6,412(-1),"

 
","


 
",ツェレトナー,1.7
2020/10/05,笠松,曇,1,サラ系C30組,"

",10,4,4,92.9,10,9,"
大原浩司
",56,ダ800,良,"

**

",0:51.4,2.9,"

**

",9,0.0-35.6,36.3,413(+5),"

 
","


 
",ヒカルノマッキー, 
2020/09/23,笠松,晴,3,サラ系3歳10組,"

",10,8,9,300.1,10,8,"
大原浩司
",56,ダ1400,良,"

**

",1:33.3,2.0,"

**

",10-10-9,0.0-40.2,40.7,408(-1),"

 
","


 
",エイシンカノープス, 
2020/09/09,笠松,晴,1,サラ系3歳7組,"

",12,6,8,107.5,8,6,"
大原浩司
",56,ダ1400,良,"

**

",1:35.4,4.0,"

**

",12-11-11,0.0-40.9,41.4,409(0),"

 
","


 
",マイハート, 
2020/08/28,笠松,曇,4,サラ系3歳6組,"

",12,6,7,92.0,7,5,"
大原浩司
",56,ダ1400,良,"

**

",1:33.6,2.9,"

**

",12-11-10,0.0-41.2,40.8,409(0),"

 
","


 
",ハッピークラシック,1.5
2020/08/07,名古屋,晴,3,3歳11組,"

",8,2,2,50.1,5,4,"
今井貴大
",56,ダ1400,良,"

**

",1:34.6,2.2,"

**

",8-8-6,0.0-38.8,40.0,409(-7),"

 
","


 
",ミスターサンライズ,3.8
2020/07/24,名古屋,曇,3,3歳10組,"

",10,3,3,116.7,9,7,"
吉井友彦
",56,ダ1400,稍,"

**

",1:34.2,2.8,"

**

",7-6-6,0.0-39.9,41.0,416(-2),"

 
","


 
",ダブルーン, 
2020/07/10,名古屋,雨,4,3歳10組,"

",11,6,6,111.6,10,7,"
今井貴大
",56,ダ1400,不,"

**

",1:35.0,3.3,"

**

",8-9-9,0.0-38.6,40.8,418(+3),"

 
","


 
",キタノアティクス, 
