日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/17,名古屋,晴,3,C18組,"

",10,3,3,182.1,9,9,"
藤原良一
",54,ダ1400,良,"

**

",1:35.4,3.9,"

**

",10-9-9,0.0-39.3,42.3,447(+8),"

 
","


 
",ラブミーグリーン, 
2021/11/02,名古屋,晴,6,C17組,"

",9,7,8,382.7,9,8,"
尾崎章生
",54,ダ1400,良,"

**

",1:37.5,4.4,"

**

",9-9-8,0.0-40.2,41.8,439(-5),"

 
","


 
",スターオブザサウス, 
2021/10/21,名古屋,晴,6,C16組,"

",10,5,5,298.2,9,10,"
尾崎章生
",54,ダ1400,良,"

**

",1:36.2,4.1,"

**

",10-10-10,0.0-39.9,42.1,444(0),"

 
","


 
",トーホウアシュラ, 
2021/10/14,名古屋,晴,4,C14組,"

",11,8,11,166.1,7,11,"
尾崎章生
",54,ダ1400,稍,"

**

",1:35.1,5.1,"

**

",8-8-9,0.0-38.8,41.8,444(-3),"

 
","


 
",ゲッレールト, 
2021/09/28,名古屋,晴,1,名古屋モーニングフィ,"

",10,7,7,16.4,6,3,"
尾崎章生
",54,ダ1400,重,"

**

",1:36.6,1.0,"

**

",9-9-7,0.0-42.2,41.3,447(-4),"

 
","


 
",ロードクリーガー,5.8
2021/09/14,名古屋,曇,1,名古屋モーニングフィ,"

",10,8,10,18.2,3,2,"
藤原良一
",54,ダ1400,良,"

**

",1:34.7,2.7,"

**

",2-2-2,0.0-39.4,41.9,451(+3),"

 
","


 
",ゼンカ,10.2
2021/08/31,名古屋,晴,2,名古屋モーニングフィ,"

",11,7,9,49.8,8,6,"
尾崎章生
",54,ダ1400,良,"

**

",1:36.0,2.1,"

**

",8-8-8,0.0-40.4,40.9,448(-3),"

 
","


 
",サバイバルルージュ, 
2021/08/17,名古屋,曇,2,名古屋モーニングフィ,"

",10,6,6,17.4,4,5,"
尾崎章生
",54,ダ1400,重,"

**

",1:34.8,3.7,"

**

",7-5-5,0.0-38.6,40.2,451(+5),"

 
","


 
",サンマルクリスエス,2.6
2021/08/03,名古屋,雨,5,C18組,"

",10,6,6,44.7,6,4,"
尾崎章生
",54,ダ1400,稍,"

**

",1:35.7,1.8,"

**

",4-4-4,0.0-39.9,41.1,446(-2),"

 
","


 
",トウホクファルコン,3.8
2021/07/20,名古屋,晴,5,C21組,"

",9,8,9,53.1,6,3,"
尾崎章生
",54,ダ1400,良,"

**

",1:34.1,1.5,"

**

",3-3-3,0.0-41.5,41.9,448(-5),"

 
","


 
",シゲルタイヨウ,5.8
2021/07/07,名古屋,雨,2,名古屋モーニングフィ,"

",9,8,9,67.8,7,5,"
尾崎章生
",54,ダ1400,不,"

**

",1:35.2,2.5,"

**

",8-8-7,0.0-40.0,41.0,453(+6),"

 
","


 
",キタノアゲイン,2.6
2021/06/29,名古屋,曇,2,名古屋モーニングフィ,"

",10,1,1,45.3,9,5,"
尾崎章生
",54,ダ1400,稍,"

**

",1:35.9,1.8,"

**

",7-8-7,0.0-40.4,41.4,447(-2),"

 
","


 
",ゴールドポケット,2.6
2021/06/15,名古屋,晴,1,C19組,"

",10,7,8,52.4,5,8,"
尾崎章生
",54,ダ1400,良,"

**

",1:36.5,2.9,"

**

",9-7-7,0.0-40.4,41.7,449(+2),"

 
","


 
",アイファーブラック, 
2021/06/02,名古屋,曇,2,C22組,"

",10,2,2,23.2,8,5,"
尾崎章生
",54,ダ1400,良,"

**

",1:36.2,1.4,"

**

",8-8-7,0.0-40.9,40.4,447(-3),"

 
","


 
",シュンビバーチェ,2.6
2021/05/18,名古屋,晴,2,C22組,"

",10,7,8,8.0,3,9,"
尾崎章生
",54,ダ1400,重,"

**

",1:35.7,3.8,"

**

",5-5-6,0.0-38.5,41.1,450(-3),"

 
","


 
",ディープレーン, 
2021/05/03,名古屋,晴,4,C24組,"

",9,2,2,13.1,2,5,"
尾崎章生
",54,ダ1400,稍,"

**

",1:35.2,0.8,"

**

",3-3-4,0.0-40.5,40.9,453(-1),"

 
","


 
",ウイングシューズ,2.6
