日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/16,名古屋,晴,10,七五三特別,"

",10,2,2,7.0,4,1,"
戸部尚実
",56,ダ1400,良,"

**

",1:30.7,-0.1,"

**

",5-5-3,0.0-39.2,38.1,497(0),"

 
","


 
",(スマートサーブル),57.0
2021/11/01,名古屋,晴,10,紅葉特別,"

",10,8,9,12.0,5,3,"
戸部尚実
",56,ダ1600,良,"

**

",1:45.0,0.4,"

**

",8-7-4,0.0-39.2,38.8,497(-6),"

 
","


 
",トミケンプラセール,10.3
2021/10/20,名古屋,晴,12,オリオン座特別,"

",10,7,8,16.5,5,5,"
戸部尚実
",56,ダ1400,良,"

**

",1:30.9,1.6,"

**

",8-9-9,0.0-38.8,38.5,503(+11),"

 
","


 
",セイスケルツォ,4.4
2021/10/11,名古屋,晴,12,うさぎ座特別,"

",10,5,5,6.0,3,2,"
戸部尚実
",56,ダ1800,良,"

**

",2:00.7,1.5,"

**

",6-6-4,0.0-39.7,39.4,492(-2),"

 
","


 
",アングレーム,17.6
2021/09/29,名古屋,晴,8,B3組,"

",11,6,6,25.3,7,1,"
戸部尚実
",56,ダ1600,稍,"

**

",1:44.6,0.0,"

**

",10-10-5,0.0-41.0,38.7,494(-5),"

 
","


 
",(トミケンプラセール),36.0
2021/09/15,名古屋,晴,7,伊藤歩生誕&LEON,"

",10,7,8,3.1,1,6,"
戸部尚実
",56,ダ1600,稍,"

**

",1:45.5,1.9,"

**

",5-7-7,0.0-38.3,39.1,499(+10),"

 
","


 
",アナザードリーム, 
2021/08/04,名古屋,晴,8,B3組,"

",9,5,5,13.3,4,7,"
戸部尚実
",56,ダ1600,良,"

**

",1:47.1,2.2,"

**

",8-7-6,0.0-37.8,39.6,489(0),"

 
","


 
",ブルーヘスター, 
2021/07/21,名古屋,晴,9,B3組,"

",11,7,9,2.9,1,4,"
戸部尚実
",56,ダ1400,良,"

**

",1:30.9,0.4,"

**

",10-8-7,0.0-39.6,38.6,489(-3),"

 
","


 
",ボーンインメイ,4.3
2021/07/08,名古屋,曇,9,B4組,"

",9,7,7,2.4,1,2,"
戸部尚実
",56,ダ1600,不,"

**

",1:45.7,0.2,"

**

",6-6-4,0.0-38.9,38.5,492(-4),"

 
","


 
",ディストワルビー,11.5
2021/07/01,名古屋,雨,12,B5組,"

",10,8,9,2.3,1,3,"
戸部尚実
",56,ダ1400,不,"

**

",1:30.0,0.8,"

**

",5-4-2,0.0-37.7,37.8,496(+11),"

 
","


 
",ララマジシエンヌ,6.5
2021/06/07,名古屋,晴,9,B8組,"

",10,8,10,1.9,1,1,"
戸部尚実
",56,ダ1400,良,"

**

",1:30.7,-0.5,"

**

",5-4-3,0.0-39.8,39.0,485(-2),"

 
","


 
",(トーホウゴールデン),36.0
