日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/10/26,門別,雨,9,登別地獄谷?鬼の棲む,"

",9,7,7,259.2,8,7,"
松井伸也
",54,ダ1200,重,"

**

",1:15.2,2.4,"

**

",7-7,0.0-38.2,37.9,456(-2),"

 
","


 
",ビービーキング, 
2021/09/28,門別,曇,9,優駿の里サラブレッド,"

",9,8,8,18.5,5,6,"
石川倭
",54,ダ1200,稍,"

**

",1:17.6,2.9,"

**

",8-6,0.0-38.5,39.7,458(+2),"

 
","


 
",ジャストフィット, 
2021/09/14,門別,晴,9,3歳以上C4ー3,"

",11,7,9,47.6,7,4,"
石川倭
",54,ダ1200,稍,"

**

",1:16.8,1.2,"

**

",8-6,0.0-39.5,39.1,456(0),"

 
","


 
",ナッシュカッツェ,4.2
2021/09/01,門別,晴,7,3歳以上C4ー4,"

",9,2,2,96.7,6,6,"
石川倭
",54,ダ1200,良,"

**

",1:17.7,1.3,"

**

",4-2,0.0-38.3,39.1,456(+4),"

 
","


 
",アレッタレジーナ, 
2021/08/18,門別,曇,7,3歳以上C4ー4,"

",8,2,2,124.3,7,5,"
石川倭
",54,ダ1200,重,"

**

",1:16.3,1.5,"

**

",7-6,0.0-38.3,37.5,452(0),"

 
","


 
",エムケードリーム,2.1
2021/08/04,門別,曇,9,平取町軽種馬生産振興,"

",12,6,7,60.5,5,8,"
石川倭
",54,ダ1200,良,"

**

",1:18.4,1.7,"

**

",7-7,0.0-40.4,39.8,452(-4),"

 
","


 
",ドリームウィーバー, 
2021/07/21,門別,曇,9,3歳以上C4ー3,"

",12,3,3,186.4,10,7,"
石川倭
",54,ダ1200,良,"

**

",1:17.0,1.5,"

**

",9-8,0.0-39.7,39.5,456(0),"

 
","


 
",レラシオネス, 
2021/07/07,門別,曇,9,3歳以上C4ー4,"

",12,7,9,37.7,6,9,"
石川倭
",54,ダ1200,不,"

**

",1:15.6,3.1,"

**

",8-7,0.0-36.4,38.0,456(+6),"

 
","


 
",スカイトライア, 
2021/05/19,門別,曇,1,3歳以上C4ー4,"

",12,8,11,246.5,9,7,"
服部茂史
",54,ダ1200,重,"

**

",1:16.7,3.2,"

**

",9-7,0.0-38.0,38.3,450(0),"

 
","


 
",ジランドール, 
2021/05/04,門別,曇,2,3歳以上C4ー4,"

",12,5,6,140.5,7,7,"
落合玄太
",54,ダ1200,稍,"

**

",1:18.3,2.5,"

**

",9-8,0.0-38.4,39.8,450(+4),"

 
","


 
",パーセプトロン, 
2021/04/21,門別,晴,4,3歳以上C4ー3,"

",7,4,4,69.2,5,5,"
石川倭
",54,ダ1200,稍,"

**

",1:19.3,4.4,"

**

",5-4,0.0-37.3,40.5,446(+2),"

 
","


 
",トウカイラルゴ,2.1
