日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/12,佐賀,曇,1,C2ー26組,"

",9,7,7,59.0,6,6,"
加茂飛翔
",51,ダ1400,重,"

**

",1:35.2,3.1,"

**

",6-6-6-6,0.0-39.4,40.6,443(+1),"

 
","


 
",インプレストサマー, 
2021/10/30,佐賀,曇,7,C2ー25組,"

",12,7,9,33.7,8,7,"
加茂飛翔
",51,ダ1400,良,"

**

",1:35.1,1.9,"

**

",8-7-9-8,0.0-40.8,41.0,442(-5),"

 
","


 
",ブリリアントマイア, 
2021/10/16,佐賀,曇,2,C2ー27組,"

",9,7,7,27.2,5,4,"
加茂飛翔
",51,ダ1400,良,"

**

",1:35.8,2.2,"

**

",6-6-6-5,0.0-41.0,41.6,447(+4),"

 
","


 
",ハクアイアトム,2.4
2021/10/02,佐賀,晴,6,C2ー25組,"

",9,7,7,19.3,5,6,"
鮫島克也
",54,ダ1400,良,"

**

",1:36.2,2.8,"

**

",7-8-9-6,0.0-40.3,41.9,443(+1),"

 
","


 
",アイトネテーラー, 
2021/09/11,佐賀,曇,11,ドリームシリーズ,"

",12,8,12,4.1,3,3,"
出水拓人
",54,ダ1300,良,"

**

",1:26.9,0.3,"

**

",4-4-3-3,0.0-40.0,40.1,442(+6),"

 
","


 
",ダイメイスイセン,4.8
2021/09/01,佐賀,晴,12,夏のウーマんチャンス,"

",12,8,11,10.6,4,7,"
鮫島克也
",54,ダ900,良,"

**

",0:58.1,3.5,"

**

",7-7,0.0-36.1,38.2,436(-1),"

 
","


 
",ワタシノワルツ, 
2021/08/07,佐賀,雨,11,ドリームシリーズ,"

",12,7,9,1.9,1,6,"
鮫島克也
",54,ダ900,重,"

**

",0:58.1,0.5,"

**

",6-6,0.0-38.4,38.0,437(-3),"

 
","


 
",テンザンペレ, 
2021/07/25,佐賀,晴,1,C2ー19組,"

",9,5,5,2.5,1,2,"
鮫島克也
",54,ダ1300,良,"

**

",1:28.1,0.2,"

**

",9-9-7-5,0.0-40.9,39.7,440(+2),"

 
","


 
",フラワーカントリー,9.0
2021/07/10,佐賀,曇,10,ドリームシリーズ,"

",12,3,3,10.6,3,4,"
鮫島克也
",54,ダ900,不,"

**

",0:57.3,1.4,"

**

",5-4,0.0-37.1,37.9,438(+10),"

 
","


 
",エムオーマックス,2.4
2021/06/27,佐賀,曇,10,ウーマんチャンス,"

",12,3,3,19.6,8,2,"
鮫島克也
",54,ダ1300,良,"

**

",1:28.6,0.2,"

**

",1-1-1-1,0.0-40.8,41.0,428(-4),"

 
","


 
",クナップフラウ,9.0
2021/06/14,佐賀,晴,11,ドリームシリーズ,"

",11,2,2,77.4,7,7,"
出水拓人
",54,ダ900,良,"

**

",0:58.1,1.4,"

**

",5-6,0.0-37.8,38.2,432(+6),"

 
","


 
",クリノマンチェスー, 
2021/05/31,佐賀,晴,11,ウーマんチャンス,"

",12,8,12,28.1,7,8,"
鮫島克也
",54,ダ900,良,"

**

",0:58.3,1.6,"

**

",6-6,0.0-38.2,38.7,426(-7),"

 
","


 
",リンピオ, 
2021/05/15,佐賀,雨,12,ドリームシリーズ,"

",12,7,10,18.6,7,8,"
吉田順治
",54,ダ900,不,"

**

",0:59.5,3.1,"

**

",8-8,0.0-38.0,39.7,433(+5),"

 
","


 
",クリノマレンゴ, 
2021/05/04,佐賀, ,12,夜のウーマんチャンス,"

",0,6,7, , ,,"
鮫島克也
",54,ダ1300,,"


 
", , ,"


 
", , , ,計不,"

 
","


 
", , 
2021/04/17,佐賀,晴,11,ドリームシリーズ,"

",12,6,7,96.3,10,8,"
鮫島克也
",54,ダ900,重,"

**

",0:58.7,2.1,"

**

",6-6,0.0-37.8,38.9,428(+10),"

 
","


 
",メイショウソウライ, 
2021/04/02,佐賀,曇,12,夜のウーマんチャンス,"

",12,1,1,41.8,7,11,"
鮫島克也
",54,ダ900,良,"

**

",0:58.5,3.1,"

**

",8-7,0.0-36.2,38.4,418(-1),"

 
","


 
",ソードヴァルキリー, 
2021/03/22,佐賀,晴,11,ドリームシリーズ,"

",12,7,10,21.9,7,10,"
岩永千明
",52,ダ900,重,"

**

",0:58.5,1.5,"

**

",7-8,0.0-38.1,38.5,419(-1),"

 
","


 
",エイシンオアシス, 
2021/03/08,佐賀,晴,11,夜のウーマんチャンス,"

",12,7,10,30.6,6,12,"
鮫島克也
",54,ダ900,稍,"

**

",0:58.4,2.7,"

**

",6-8,0.0-37.1,39.0,420(-21),"

 
","


 
",デイアフターデイ, 
2020/08/12,佐賀,曇,8,ウーマんチャンス,"

",12,6,8,34.0,8,10,"
小松丈二
",54,ダ900,重,"

**

",0:58.5,2.6,"

**

",9-8,0.0-37.3,38.9,441(+2),"

 
","


 
",ホッコージュンレイ, 
2020/07/18,佐賀,曇,7,ウーマんチャンス,"

",12,7,10,24.4,5,7,"
小松丈二
",54,ダ900,良,"

**

",0:57.2,2.9,"

**

",6-6,0.0-35.8,38.1,439(+4),"

 
","


 
",ジャポネスク, 
2020/07/04,佐賀,曇,11,ドリームシリーズ,"

",11,5,5,20.1,7,6,"
川島拓
",54,ダ900,重,"

**

",0:56.7,1.1,"

**

",5-5,0.0-37.2,37.5,435(-4),"

 
","


 
",アイリステソーロ, 
2020/06/20,佐賀,晴,9,ウーマんチャンス,"

",12,8,12,106.2,11,8,"
小松丈二
",54,ダ900,稍,"

**

",0:56.9,2.1,"

**

",6-5,0.0-36.3,37.4,439(+1),"

 
","


 
",タチアオイ, 
2020/06/06,佐賀,曇,11,ドリームシリーズ,"

",9,8,9,20.1,5,7,"
小松丈二
",54,ダ900,良,"

**

",0:58.1,2.2,"

**

",5-6,0.0-37.1,38.8,438(-10),"

 
","


 
",ドゥマルセイユ, 
2020/05/24,佐賀,晴,2,3歳ー8組,"

",10,2,2,38.4,5,7,"
小松丈二
",54,ダ1300,良,"

**

",1:27.8,3.0,"

**

",6-5-5-5,0.0-39.3,41.2,448(+22),"

 
","


 
",アトラップレーヴ, 
2020/04/05,3中山4,曇,2,3歳未勝利,"

",16,5,10,556.4,15,16,"
木幡巧也
",54,ダ1200,良,"

**

",1:15.5,3.2,"

**

",15-15,34.3-38.0,39.2,426(0),"

","



",ヨシオドライヴ, 
2020/02/01,1東京1,晴,2,3歳新馬,"

",16,3,5,325.1,16,15,"
菅原隆一
",54,ダ1400,稍,"

**

",1:31.5,4.3,"

**

",11-12,36.5-37.9,40.5,426(0),"

","


 
",エヴァジョーネ, 
