日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/23,園田,曇,11,日高軽種馬農業協同組,"

",8,1,1,26.2,6,8,"
木本直
",53,ダ1400,重,"


 
",1:36.0,2.4,"


 
",3-3-6-6,0.0-38.9,40.9,452(-1),"

 
","


 
",エイシンダンシャク, 
2021/11/11,園田,曇,11,香美町松葉ガニ特別A,"

",9,1,1,38.2,7,6,"
木本直
",52,ダ1700,重,"

**

",1:55.5,1.8,"

**

",1-1-2-2,0.0-40.0,41.8,453(+5),"

 
","


 
",ムキズ, 
2021/10/27,園田,晴,11,DASHよかわ開設1,"

",12,7,9,126.7,9,3,"
木本直
",53,ダ1700,稍,"

**

",1:55.9,0.4,"

**

",1-1-1-1,0.0-41.1,41.5,448(-8),"

 
","


 
",シェナキング,32.5
2021/10/13,園田,曇,7,B1,"

",7,4,4,68.5,5,5,"
木本直
",53,ダ1400,良,"

**

",1:33.5,1.9,"

**

",1-2-3-3,0.0-39.9,41.7,456(+9),"

 
","


 
",リバーランド,13.0
2021/10/01,園田,晴,9,B1,"

",8,1,1,63.0,7,7,"
木本直
",53,ダ1400,良,"

**

",1:35.3,5.1,"

**

",2-1-4-7,0.0-40.5,45.4,447(-4),"

 
","


 
",マブイーグル, 
2021/09/17,園田,雨,10,DASH観音寺新建屋,"

",10,8,9,36.1,8,9,"
木本直
",53,ダ1700,重,"

**

",1:55.5,2.2,"

**

",4-5-8-8,0.0-40.1,41.8,451(+2),"

 
","


 
",ナナカマドカ, 
2021/09/01,園田,曇,8,B1,"

",6,6,6,32.2,5,5,"
木本直
",53,ダ1400,良,"

**

",1:32.6,0.5,"

**

",2-2-2-2,0.0-39.2,39.7,449(+3),"

 
","


 
",グラドゥアーレ,13.0
2021/08/12,園田,雨,10,B1,"

",8,5,5,28.3,6,8,"
木本直
",53,ダ1400,不,"

**

",1:35.0,4.5,"

**

",3-5-6-8,0.0-39.2,42.8,446(+1),"

 
","


 
",イチゴチャン, 
2021/07/30,園田,晴,10,ダリア賞B1,"

",10,8,10,18.2,4,6,"
木本直
",53,ダ1400,良,"

**

",1:30.8,0.3,"

**

",4-3-3-3,0.0-39.9,39.8,445(+2),"

 
","


 
",コスモケルビン, 
2021/07/14,園田,曇,10,B1,"

",12,7,10,34.7,10,4,"
木本直
",53,ダ1700,不,"

**

",1:54.1,3.0,"

**

",1-1-2-2,0.0-37.8,40.8,443(-1),"

 
","


 
",シークレットローザ,19.5
