日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/21,5阪神6,曇,12,姫路S(3勝クラス),"

",16,4,8,3.9,2,4,"
ルメール
",57,ダ1400,良,"

**

",1:24.3,0.2,"

**

",2-2,34.8-37.3,37.4,488(+4),"

","


 
",サヴァ,270.0
2021/10/24,4阪神6,曇,12,天王寺S(3勝クラス),"

",16,8,15,6.9,4,2,"
丸山元気
",57,ダ1400,良,"

**

",1:24.0,0.0,"

**

",3-2,35.1-36.5,36.4,484(0),"

","


 
",ジュランビル,741.0
2021/09/05,4小倉8,小雨,10,西日本スポーツ杯(3勝クラス),"

",16,5,10,16.8,9,13,"
岩田康誠
",54,ダ1700,稍,"

**

",1:45.3,1.5,"

**

",2-2-2-2,29.0-38.0,39.5,484(+4),"

","


 
",メイショウダジン, 
2021/08/22,4小倉4,小雨,10,薩摩S(3勝クラス),"

",16,4,7,39.4,12,4,"
荻野極
",57,ダ1700,不,"

**

",1:43.6,0.3,"

**

",1-1-1-1,29.4-37.1,37.4,480(-4),"

","


 
",アスターマリンバ,270.0
2021/07/25,1函館8,晴,11,UHB杯(3勝クラス),"

",14,6,10,13.1,6,10,"
菊沢一樹
",54,ダ1700,良,"

**

",1:46.2,1.4,"

**

",5-5-7-8,29.5-38.0,38.7,484(+2),"

","


 
",ロジペルレスト, 
2021/05/08,2東京5,曇,12,4歳以上2勝クラス,"

",16,7,13,5.6,2,1,"
永野猛蔵
",54,ダ1400,良,"

**

",1:24.2,-0.2,"

**

",2-2,35.4-36.7,36.7,482(0),"

","


 
",(オルクリスト),"1,100.0"
2021/04/24,2東京1,晴,12,4歳以上2勝クラス,"

",16,8,15,30.6,9,2,"
永野猛蔵
",54,ダ1400,良,"

**

",1:24.4,0.0,"

**

",8-7,35.1-37.3,36.5,482(-6),"

","


 
",フィルストバーン,440.0
2021/01/23,1小倉3,雨,11,小倉城特別(2勝クラス),"

",16,6,12,19.3,10,8,"
黛弘人
",56,ダ1700,重,"

**

",1:44.3,0.7,"

**

",2-2-2-2,30.0-37.0,37.7,488(-4),"

","


 
",メイショウハリオ, 
2020/12/06,3中京2,晴,12,鳴海特別(2勝クラス),"

",16,6,12,16.4,8,6,"
三浦皇成
",56,ダ1400,良,"

**

",1:24.7,0.5,"

**

",3-3,35.0-37.0,37.3,492(+8),"

","


 
",カフェクラウン, 
2020/10/24,4東京5,晴,12,3歳以上2勝クラス,"

",16,1,2,8.7,3,6,"
ルメール
",55,ダ1600,稍,"

**

",1:37.4,1.7,"

**

",1-1,35.5-36.0,37.7,484(0),"

","



",スマッシングハーツ, 
2020/09/20,4中山4,曇,9,鋸山特別(2勝クラス),"

",16,1,2,5.6,3,12,"
横山武史
",54,ダ1800,良,"

**

",1:55.6,2.7,"

**

",1-1-1-1,36.9-38.7,41.4,484(+8),"

","


 
",キタノオクトパス, 
2020/08/30,2札幌6,小雨,10,苫小牧特別(2勝クラス),"

",13,5,7,3.4,2,3,"
ルメール
",54,ダ1700,不,"

**

",1:43.8,0.5,"

**

",2-3-2-1,28.9-37.3,37.7,476(0),"

","


 
",サクラルーフェン,384.3
2020/07/11,2福島3,小雨,12,3歳以上1勝クラス,"

",15,8,14,2.8,1,1,"
三浦皇成
",54,ダ1700,稍,"

**

",1:46.2,-0.7,"

**

",1-1-1-1,30.4-37.8,37.8,476(0),"

","


 
",(バイシュラバナ),760.0
2020/06/20,1函館3,晴,9,3歳以上1勝クラス,"

",9,1,1,1.5,1,3,"
横山武史
",54,ダ1700,良,"

**

",1:46.8,0.2,"

**

",2-2-2-2,29.8-39.0,38.8,476(0),"

","


 
",ハイパーステージ,190.0
2020/06/13,1函館1,晴,9,3歳以上1勝クラス,"

",13,3,3,10.5,5,2,"
横山武史
",54,ダ1700,良,"

**

",1:46.0,0.3,"

**

",2-2-1-1,29.4-38.4,38.7,476(0),"

","


 
",ユキノグローリー,300.0
2020/03/08,2中山4,雨,3,3歳未勝利,"

",14,4,5,1.9,1,1,"
ルメール
",56,ダ1800,稍,"

**

",1:56.5,-0.3,"

**

",1-1-1-1,38.4-39.2,39.2,476(0),"

","


 
",(サトノレガリア),510.0
2020/02/15,1東京5,晴,3,3歳未勝利,"

",16,8,16,4.6,2,3,"
ルメール
",56,ダ1600,良,"

**

",1:38.8,0.4,"

**

",2-2,35.1-38.0,38.3,476(0),"

","


 
",アイノア,130.0
2019/11/17,5東京6,晴,4,2歳未勝利,"

",16,5,10,4.4,3,5,"
三浦皇成
",55,ダ1600,良,"

**

",1:40.1,1.2,"

**

",5-4,35.5-37.4,37.9,476(-2),"

","


 
",フルデプスリーダー,50.0
2019/10/27,4東京9,曇,3,2歳未勝利,"

",13,4,5,5.9,2,2,"
三浦皇成
",55,ダ1600,稍,"

**

",1:39.0,0.1,"

**

",2-2,35.4-37.6,37.6,478(+8),"

","


 
",トーセンタイミング,200.0
2019/10/05,4東京1,晴,1,2歳未勝利,"

",13,7,11,12.9,5,4,"
三浦皇成
",55,ダ1400,重,"

**

",1:26.4,1.9,"

**

",9-7,35.4-36.7,37.7,470(-8),"

","



",オーロラテソーロ,75.0
2019/07/07,2福島4,小雨,2,2歳未勝利,"

",9,8,8,2.6,1,7,"
三浦皇成
",54,芝1200,稍,"

**

",1:11.8,1.1,"

**

",7-4,34.0-36.7,37.1,478(-4),"

","



",コパノビアンカ, 
2019/06/22,3阪神7,晴,5,2歳新馬,"

",8,2,2,6.8,3,4,"
松山弘平
",54,芝1200,良,"

**

",1:11.3,0.6,"

**

",1-1,34.8-35.9,36.5,482(0),"

","



",ラウダシオン,110.0
