日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/20,5阪神5,晴,10,尼崎S(3勝クラス),"

",11,3,3,6.0,3,8,"
幸英明
",57,芝2400,良,"

**

",2:26.3,1.4,"

**

",10-10-9-7,36.5-35.7,35.3,460(+10),"

","



",テーオーロイヤル, 
2021/09/11,5中京1,曇,10,ムーンライトH(3勝クラス),"

",13,5,6,5.5,3,11,"
幸英明
",56,芝2200,良,"

**

",2:13.2,1.1,"

**

",11-11-10-9,35.7-34.9,35.1,450(-2),"

","


 
",フライライクバード, 
2021/08/21,4新潟3,曇,11,日本海S(3勝クラス),"

",10,1,1,3.9,2,3,"
戸崎圭太
",57,芝2200,良,"

**

",2:12.2,0.3,"

**

",7-7-7-7,35.1-37.3,35.8,452(0),"

","



",グレンガリー,463.1
2021/06/06,4中京2,晴,11,高山S(3勝クラス),"

",14,8,13,6.9,4,5,"
浜中俊
",57,芝2000,良,"

**

",2:00.1,0.3,"

**

",12-12-11-10,36.3-36.0,35.1,452(-6),"

","


 
",トーセングラン,182.0
2021/05/09,3中京2,晴,9,三方ヶ原S(3勝クラス),"

",10,4,4,2.3,1,2,"
岩田康誠
",55,芝2200,良,"

**

",2:12.7,0.0,"

**

",8-8-5-6,36.6-34.6,34.1,458(0),"

","



",ジェットモーション,736.0
2021/04/10,2阪神5,晴,9,千里山特別(2勝クラス),"

",12,4,4,3.3,2,1,"
幸英明
",57,芝2200,良,"

**

",2:11.3,0.0,"

**

",9-8-8-7,35.9-34.5,33.9,458(+2),"

","


 
",(カリンカ),"1,528.0"
2021/03/20,1阪神11,曇,9,淡路特別(2勝クラス),"

",14,5,7,2.8,1,4,"
松本大輝
",56,芝2600,良,"

**

",2:36.3,0.5,"

**

",12-12-12-10,33.9-35.5,35.6,456(0),"

","



",ディバインフォース,230.0
2021/02/13,1東京5,晴,9,箱根特別(2勝クラス),"

",11,6,6,5.6,3,2,"
戸崎圭太
",56,芝2400,良,"

**

",2:24.3,0.1,"

**

",7-7-8-8,35.8-34.4,33.9,456(+4),"

","


 
",ハーツイストワール,607.2
2021/01/17,1小倉2,晴,10,呼子特別(1勝クラス),"

",16,4,8,8.5,4,1,"
勝浦正樹
",56,芝2600,良,"

**

",2:39.1,-0.4,"

**

",11-11-9-4,36.6-35.6,34.9,452(+10),"

","


 
",(マイネルコロンブス),"1,098.5"
2020/12/05,6阪神1,晴,11,チャレンジC(G3),"

",11,2,2,275.2,9,9,"
団野大成
",55,芝2000,良,"

**

",2:01.7,1.8,"

**

",9-9-11-9,37.3-34.4,34.9,442(-2),"

","


 
",レイパパレ, 
2020/11/01,4東京8,晴,8,本栖湖特別(2勝クラス),"

",8,1,1,50.9,7,7,"
田中勝春
",54,芝2400,良,"

**

",2:29.0,1.2,"

**

",7-7-8-7,38.8-34.1,34.8,444(+4),"

","



",リリーピュアハート, 
2020/09/27,2中京7,晴,8,3歳以上1勝クラス,"

",14,8,14,7.6,4,8,"
Ｍ．デム
",54,芝2000,良,"

**

",2:01.7,1.1,"

**

",14-14-13-13,35.5-36.4,35.9,440(-16),"

","



",ディアスティマ, 
2020/05/31,3京都12,曇,11,白百合S(L),"

",8,4,4,5.8,5,6,"
蛯名正義
",56,芝1800,良,"

**

",1:49.5,0.6,"

**

",6-4,36.7-34.4,34.6,456(+8),"

","


 
",ヒュッゲ, 
2020/05/02,3京都3,晴,4,3歳未勝利,"

",13,4,5,2.6,2,1,"
Ｍ．デム
",56,芝1800,良,"

**

",1:46.6,-0.2,"

**

",8-7,35.0-34.9,33.8,448(0),"

","



",(シュルシャガナ),510.0
2020/04/12,2阪神6,雨,4,3歳未勝利,"

",16,4,7,16.8,4,3,"
Ｍ．デム
",56,芝2000,良,"

**

",2:03.3,0.2,"

**

",10-10-10-6,36.9-35.8,35.4,448(-4),"

","


 
",ノーウェアランド,130.0
2020/03/29,1中京8,晴,4,3歳未勝利,"

",17,7,13,27.7,9,4,"
丸山元気
",56,芝2200,不,"

**

",2:19.0,0.4,"

**

",12-12-12-12,37.2-36.7,36.0,452(-18),"

","



",メラーキ,77.0
2020/01/12,1京都4,曇,6,3歳新馬,"

",15,7,12,21.6,7,8,"
田中勝春
",56,芝2000,良,"

**

",2:06.6,1.3,"

**

",14-14-13-13,37.7-35.9,35.2,470(0),"

","



",アルテフィーチェ, 
